
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 h q[2]
Gate( 2386)	cx q[1], q[0]
Gate( 2387)	tdg q[9]
Gate( 2388)	cx q[1], q[9]
Gate( 2389)	tdg q[1]
Gate( 2390)	tdg q[9]
Gate( 2391)	 t q[0]
Gate( 2392)	cx q[0], q[9]
Gate( 2393)	cx q[1], q[0]
Gate( 2394)	cx q[9], q[1]
Gate( 2395)	 h q[0]
Gate( 2396)	 h q[9]
Gate( 2397)	 t q[3]
Gate( 2398)	 t q[8]
Gate( 2399)	 t q[9]
Gate( 2400)	cx q[8], q[3]
Gate( 2401)	cx q[9], q[8]
Gate( 2402)	cx q[3], q[9]
Gate( 2403)	tdg q[8]
Gate( 2404)	cx q[3], q[8]
Gate( 2405)	tdg q[3]
Gate( 2406)	tdg q[8]
Gate( 2407)	 t q[9]
Gate( 2408)	cx q[9], q[8]
Gate( 2409)	cx q[3], q[9]
Gate( 2410)	cx q[8], q[3]
Gate( 2411)	 h q[9]
Gate( 2412)	 h q[8]
Gate( 2413)	 t q[5]
Gate( 2414)	 t q[4]
Gate( 2415)	 t q[8]
Gate( 2416)	cx q[4], q[5]
Gate( 2417)	cx q[8], q[4]
Gate( 2418)	cx q[5], q[8]
Gate( 2419)	tdg q[4]
Gate( 2420)	cx q[5], q[4]
Gate( 2421)	tdg q[5]
Gate( 2422)	tdg q[4]
Gate( 2423)	 t q[8]
Gate( 2424)	cx q[8], q[4]
Gate( 2425)	cx q[5], q[8]
Gate( 2426)	cx q[4], q[5]
Gate( 2427)	 h q[8]
Gate( 2428)	 h q[9]
Gate( 2429)	 t q[3]
Gate( 2430)	 t q[8]
Gate( 2431)	 t q[9]
Gate( 2432)	cx q[8], q[3]
Gate( 2433)	cx q[9], q[8]
Gate( 2434)	cx q[3], q[9]
Gate( 2435)	tdg q[8]
Gate( 2436)	cx q[3], q[8]
Gate( 2437)	tdg q[3]
Gate( 2438)	tdg q[8]
Gate( 2439)	 t q[9]
Gate( 2440)	cx q[9], q[8]
Gate( 2441)	cx q[3], q[9]
Gate( 2442)	cx q[8], q[3]
Gate( 2443)	 h q[9]
Gate( 2444)	 h q[0]
Gate( 2445)	 t q[1]
Gate( 2446)	 t q[9]
Gate( 2447)	 t q[0]
Gate( 2448)	cx q[9], q[1]
Gate( 2449)	cx q[0], q[9]
Gate( 2450)	cx q[1], q[0]
Gate( 2451)	tdg q[9]
Gate( 2452)	cx q[1], q[9]
Gate( 2453)	tdg q[1]
Gate( 2454)	tdg q[9]
Gate( 2455)	 t q[0]
Gate( 2456)	cx q[0], q[9]
Gate( 2457)	cx q[1], q[0]
Gate( 2458)	cx q[9], q[1]
Gate( 2459)	 h q[0]
Gate( 2460)	 h q[9]
Gate( 2461)	 t q[3]
Gate( 2462)	 t q[8]
Gate( 2463)	 t q[9]
Gate( 2464)	cx q[8], q[3]
Gate( 2465)	cx q[9], q[8]
Gate( 2466)	cx q[3], q[9]
Gate( 2467)	tdg q[8]
Gate( 2468)	cx q[3], q[8]
Gate( 2469)	tdg q[3]
Gate( 2470)	tdg q[8]
Gate( 2471)	 t q[9]
Gate( 2472)	cx q[9], q[8]
Gate( 2473)	cx q[3], q[9]
Gate( 2474)	cx q[8], q[3]
Gate( 2475)	 h q[9]
Gate( 2476)	 h q[8]
Gate( 2477)	 t q[5]
Gate( 2478)	 t q[4]
Gate( 2479)	 t q[8]
Gate( 2480)	cx q[4], q[5]
Gate( 2481)	cx q[8], q[4]
Gate( 2482)	cx q[5], q[8]
Gate( 2483)	tdg q[4]
Gate( 2484)	cx q[5], q[4]
Gate( 2485)	tdg q[5]
Gate( 2486)	tdg q[4]
Gate( 2487)	 t q[8]
Gate( 2488)	cx q[8], q[4]
Gate( 2489)	cx q[5], q[8]
Gate( 2490)	cx q[4], q[5]
Gate( 2491)	 h q[8]
Gate( 2492)	 h q[9]
Gate( 2493)	 t q[3]
Gate( 2494)	 t q[8]
Gate( 2495)	 t q[9]
Gate( 2496)	cx q[8], q[3]
Gate( 2497)	cx q[9], q[8]
Gate( 2498)	cx q[3], q[9]
Gate( 2499)	tdg q[8]
Gate( 2500)	cx q[3], q[8]
Gate( 2501)	tdg q[3]
Gate( 2502)	tdg q[8]
Gate( 2503)	 t q[9]
Gate( 2504)	cx q[9], q[8]
Gate( 2505)	cx q[3], q[9]
Gate( 2506)	cx q[8], q[3]
Gate( 2507)	 h q[9]
Gate( 2508)	 h q[1]
Gate( 2509)	 t q[6]
Gate( 2510)	 t q[8]
Gate( 2511)	 t q[1]
Gate( 2512)	cx q[8], q[6]
Gate( 2513)	cx q[1], q[8]
Gate( 2514)	cx q[6], q[1]
Gate( 2515)	tdg q[8]
Gate( 2516)	cx q[6], q[8]
Gate( 2517)	tdg q[6]
Gate( 2518)	tdg q[8]
Gate( 2519)	 t q[1]
Gate( 2520)	cx q[1], q[8]
Gate( 2521)	cx q[6], q[1]
Gate( 2522)	cx q[8], q[6]
Gate( 2523)	 h q[1]
Gate( 2524)	 h q[8]
Gate( 2525)	 t q[9]
Gate( 2526)	 t q[7]
Gate( 2527)	 t q[8]
Gate( 2528)	cx q[7], q[9]
Gate( 2529)	cx q[8], q[7]
Gate( 2530)	cx q[9], q[8]
Gate( 2531)	tdg q[7]
Gate( 2532)	cx q[9], q[7]
Gate( 2533)	tdg q[9]
Gate( 2534)	tdg q[7]
Gate( 2535)	 t q[8]
Gate( 2536)	cx q[8], q[7]
Gate( 2537)	cx q[9], q[8]
Gate( 2538)	cx q[7], q[9]
Gate( 2539)	 h q[8]
Gate( 2540)	 h q[1]
Gate( 2541)	 t q[6]
Gate( 2542)	 t q[8]
Gate( 2543)	 t q[1]
Gate( 2544)	cx q[8], q[6]
Gate( 2545)	cx q[1], q[8]
Gate( 2546)	cx q[6], q[1]
Gate( 2547)	tdg q[8]
Gate( 2548)	cx q[6], q[8]
Gate( 2549)	tdg q[6]
Gate( 2550)	tdg q[8]
Gate( 2551)	 t q[1]
Gate( 2552)	cx q[1], q[8]
Gate( 2553)	cx q[6], q[1]
Gate( 2554)	cx q[8], q[6]
Gate( 2555)	 h q[1]
Gate( 2556)	 h q[8]
Gate( 2557)	 t q[9]
Gate( 2558)	 t q[7]
Gate( 2559)	 t q[8]
Gate( 2560)	cx q[7], q[9]
Gate( 2561)	cx q[8], q[7]
Gate( 2562)	cx q[9], q[8]
Gate( 2563)	tdg q[7]
Gate( 2564)	cx q[9], q[7]
Gate( 2565)	tdg q[9]
Gate( 2566)	tdg q[7]
Gate( 2567)	 t q[8]
Gate( 2568)	cx q[8], q[7]
Gate( 2569)	cx q[9], q[8]
Gate( 2570)	cx q[7], q[9]
Gate( 2571)	 h q[8]
Gate( 2572)	 h q[0]
Gate( 2573)	 t q[1]
Gate( 2574)	 t q[9]
Gate( 2575)	 t q[0]
Gate( 2576)	cx q[9], q[1]
Gate( 2577)	cx q[0], q[9]
Gate( 2578)	cx q[1], q[0]
Gate( 2579)	tdg q[9]
Gate( 2580)	cx q[1], q[9]
Gate( 2581)	tdg q[1]
Gate( 2582)	tdg q[9]
Gate( 2583)	 t q[0]
Gate( 2584)	cx q[0], q[9]
Gate( 2585)	cx q[1], q[0]
Gate( 2586)	cx q[9], q[1]
Gate( 2587)	 h q[0]
Gate( 2588)	 h q[9]
Gate( 2589)	 t q[3]
Gate( 2590)	 t q[8]
Gate( 2591)	 t q[9]
Gate( 2592)	cx q[8], q[3]
Gate( 2593)	cx q[9], q[8]
Gate( 2594)	cx q[3], q[9]
Gate( 2595)	tdg q[8]
Gate( 2596)	cx q[3], q[8]
Gate( 2597)	tdg q[3]
Gate( 2598)	tdg q[8]
Gate( 2599)	 t q[9]
Gate( 2600)	cx q[9], q[8]
Gate( 2601)	cx q[3], q[9]
Gate( 2602)	cx q[8], q[3]
Gate( 2603)	 h q[9]
Gate( 2604)	 h q[8]
Gate( 2605)	 t q[5]
Gate( 2606)	 t q[4]
Gate( 2607)	 t q[8]
Gate( 2608)	cx q[4], q[5]
Gate( 2609)	cx q[8], q[4]
Gate( 2610)	cx q[5], q[8]
Gate( 2611)	tdg q[4]
Gate( 2612)	cx q[5], q[4]
Gate( 2613)	tdg q[5]
Gate( 2614)	tdg q[4]
Gate( 2615)	 t q[8]
Gate( 2616)	cx q[8], q[4]
Gate( 2617)	cx q[5], q[8]
Gate( 2618)	cx q[4], q[5]
Gate( 2619)	 h q[8]
Gate( 2620)	 h q[9]
Gate( 2621)	 t q[3]
Gate( 2622)	 t q[8]
Gate( 2623)	 t q[9]
Gate( 2624)	cx q[8], q[3]
Gate( 2625)	cx q[9], q[8]
Gate( 2626)	cx q[3], q[9]
Gate( 2627)	tdg q[8]
Gate( 2628)	cx q[3], q[8]
Gate( 2629)	tdg q[3]
Gate( 2630)	tdg q[8]
Gate( 2631)	 t q[9]
Gate( 2632)	cx q[9], q[8]
Gate( 2633)	cx q[3], q[9]
Gate( 2634)	cx q[8], q[3]
Gate( 2635)	 h q[9]
Gate( 2636)	 h q[0]
Gate( 2637)	 t q[1]
Gate( 2638)	 t q[9]
Gate( 2639)	 t q[0]
Gate( 2640)	cx q[9], q[1]
Gate( 2641)	cx q[0], q[9]
Gate( 2642)	cx q[1], q[0]
Gate( 2643)	tdg q[9]
Gate( 2644)	cx q[1], q[9]
Gate( 2645)	tdg q[1]
Gate( 2646)	tdg q[9]
Gate( 2647)	 t q[0]
Gate( 2648)	cx q[0], q[9]
Gate( 2649)	cx q[1], q[0]
Gate( 2650)	cx q[9], q[1]
Gate( 2651)	 h q[0]
Gate( 2652)	 h q[9]
Gate( 2653)	 t q[3]
Gate( 2654)	 t q[8]
Gate( 2655)	 t q[9]
Gate( 2656)	cx q[8], q[3]
Gate( 2657)	cx q[9], q[8]
Gate( 2658)	cx q[3], q[9]
Gate( 2659)	tdg q[8]
Gate( 2660)	cx q[3], q[8]
Gate( 2661)	tdg q[3]
Gate( 2662)	tdg q[8]
Gate( 2663)	 t q[9]
Gate( 2664)	cx q[9], q[8]
Gate( 2665)	cx q[3], q[9]
Gate( 2666)	cx q[8], q[3]
Gate( 2667)	 h q[9]
Gate( 2668)	 h q[8]
Gate( 2669)	 t q[5]
Gate( 2670)	 t q[4]
Gate( 2671)	 t q[8]
Gate( 2672)	cx q[4], q[5]
Gate( 2673)	cx q[8], q[4]
Gate( 2674)	cx q[5], q[8]
Gate( 2675)	tdg q[4]
Gate( 2676)	cx q[5], q[4]
Gate( 2677)	tdg q[5]
Gate( 2678)	tdg q[4]
Gate( 2679)	 t q[8]
Gate( 2680)	cx q[8], q[4]
Gate( 2681)	cx q[5], q[8]
Gate( 2682)	cx q[4], q[5]
Gate( 2683)	 h q[8]
Gate( 2684)	 h q[9]
Gate( 2685)	 t q[3]
Gate( 2686)	 t q[8]
Gate( 2687)	 t q[9]
Gate( 2688)	cx q[8], q[3]
Gate( 2689)	cx q[9], q[8]
Gate( 2690)	cx q[3], q[9]
Gate( 2691)	tdg q[8]
Gate( 2692)	cx q[3], q[8]
Gate( 2693)	tdg q[3]
Gate( 2694)	tdg q[8]
Gate( 2695)	 t q[9]
Gate( 2696)	cx q[9], q[8]
Gate( 2697)	cx q[3], q[9]
Gate( 2698)	cx q[8], q[3]
Gate( 2699)	 h q[9]
Gate( 2700)	 h q[0]
Gate( 2701)	 t q[3]
Gate( 2702)	 t q[8]
Gate( 2703)	 t q[0]
Gate( 2704)	cx q[8], q[3]
Gate( 2705)	cx q[0], q[8]
Gate( 2706)	cx q[3], q[0]
Gate( 2707)	tdg q[8]
Gate( 2708)	cx q[3], q[8]
Gate( 2709)	tdg q[3]
Gate( 2710)	tdg q[8]
Gate( 2711)	 t q[0]
Gate( 2712)	cx q[0], q[8]
Gate( 2713)	cx q[3], q[0]
Gate( 2714)	cx q[8], q[3]
Gate( 2715)	 h q[0]
Gate( 2716)	 h q[8]
Gate( 2717)	 t q[5]
Gate( 2718)	 t q[4]
Gate( 2719)	 t q[8]
Gate( 2720)	cx q[4], q[5]
Gate( 2721)	cx q[8], q[4]
Gate( 2722)	cx q[5], q[8]
Gate( 2723)	tdg q[4]
Gate( 2724)	cx q[5], q[4]
Gate( 2725)	tdg q[5]
Gate( 2726)	tdg q[4]
Gate( 2727)	 t q[8]
Gate( 2728)	cx q[8], q[4]
Gate( 2729)	cx q[5], q[8]
Gate( 2730)	cx q[4], q[5]
Gate( 2731)	 h q[8]
Gate( 2732)	 h q[4]
Gate( 2733)	 t q[6]
Gate( 2734)	 t q[2]
Gate( 2735)	 t q[4]
Gate( 2736)	cx q[2], q[6]
Gate( 2737)	cx q[4], q[2]
Gate( 2738)	cx q[6], q[4]
Gate( 2739)	tdg q[2]
Gate( 2740)	cx q[6], q[2]
Gate( 2741)	tdg q[6]
Gate( 2742)	tdg q[2]
Gate( 2743)	 t q[4]
Gate( 2744)	cx q[4], q[2]
Gate( 2745)	cx q[6], q[4]
Gate( 2746)	cx q[2], q[6]
Gate( 2747)	 h q[4]
Gate( 2748)	 h q[2]
Gate( 2749)	 t q[9]
Gate( 2750)	 t q[7]
Gate( 2751)	 t q[2]
Gate( 2752)	cx q[7], q[9]
Gate( 2753)	cx q[2], q[7]
Gate( 2754)	cx q[9], q[2]
Gate( 2755)	tdg q[7]
Gate( 2756)	cx q[9], q[7]
Gate( 2757)	tdg q[9]
Gate( 2758)	tdg q[7]
Gate( 2759)	 t q[2]
Gate( 2760)	cx q[2], q[7]
Gate( 2761)	cx q[9], q[2]
Gate( 2762)	cx q[7], q[9]
Gate( 2763)	 h q[2]
Gate( 2764)	 h q[4]
Gate( 2765)	 t q[6]
Gate( 2766)	 t q[2]
Gate( 2767)	 t q[4]
Gate( 2768)	cx q[2], q[6]
Gate( 2769)	cx q[4], q[2]
Gate( 2770)	cx q[6], q[4]
Gate( 2771)	tdg q[2]
Gate( 2772)	cx q[6], q[2]
Gate( 2773)	tdg q[6]
Gate( 2774)	tdg q[2]
Gate( 2775)	 t q[4]
Gate( 2776)	cx q[4], q[2]
Gate( 2777)	cx q[6], q[4]
Gate( 2778)	cx q[2], q[6]
Gate( 2779)	 h q[4]
Gate( 2780)	 h q[8]
Gate( 2781)	 t q[5]
Gate( 2782)	 t q[4]
Gate( 2783)	 t q[8]
Gate( 2784)	cx q[4], q[5]
Gate( 2785)	cx q[8], q[4]
Gate( 2786)	cx q[5], q[8]
Gate( 2787)	tdg q[4]
Gate( 2788)	cx q[5], q[4]
Gate( 2789)	tdg q[5]
Gate( 2790)	tdg q[4]
Gate( 2791)	 t q[8]
Gate( 2792)	cx q[8], q[4]
Gate( 2793)	cx q[5], q[8]
Gate( 2794)	cx q[4], q[5]
Gate( 2795)	 h q[8]
Gate( 2796)	 h q[0]
Gate( 2797)	 t q[3]
Gate( 2798)	 t q[8]
Gate( 2799)	 t q[0]
Gate( 2800)	cx q[8], q[3]
Gate( 2801)	cx q[0], q[8]
Gate( 2802)	cx q[3], q[0]
Gate( 2803)	tdg q[8]
Gate( 2804)	cx q[3], q[8]
Gate( 2805)	tdg q[3]
Gate( 2806)	tdg q[8]
Gate( 2807)	 t q[0]
Gate( 2808)	cx q[0], q[8]
Gate( 2809)	cx q[3], q[0]
Gate( 2810)	cx q[8], q[3]
Gate( 2811)	 h q[0]
Gate( 2812)	 h q[8]
Gate( 2813)	 t q[5]
Gate( 2814)	 t q[4]
Gate( 2815)	 t q[8]
Gate( 2816)	cx q[4], q[5]
Gate( 2817)	cx q[8], q[4]
Gate( 2818)	cx q[5], q[8]
Gate( 2819)	tdg q[4]
Gate( 2820)	cx q[5], q[4]
Gate( 2821)	tdg q[5]
Gate( 2822)	tdg q[4]
Gate( 2823)	 t q[8]
Gate( 2824)	cx q[8], q[4]
Gate( 2825)	cx q[5], q[8]
Gate( 2826)	cx q[4], q[5]
Gate( 2827)	 h q[8]
Gate( 2828)	 h q[4]
Gate( 2829)	 t q[6]
Gate( 2830)	 t q[2]
Gate( 2831)	 t q[4]
Gate( 2832)	cx q[2], q[6]
Gate( 2833)	cx q[4], q[2]
Gate( 2834)	cx q[6], q[4]
Gate( 2835)	tdg q[2]
Gate( 2836)	cx q[6], q[2]
Gate( 2837)	tdg q[6]
Gate( 2838)	tdg q[2]
Gate( 2839)	 t q[4]
Gate( 2840)	cx q[4], q[2]
Gate( 2841)	cx q[6], q[4]
Gate( 2842)	cx q[2], q[6]
Gate( 2843)	 h q[4]
Gate( 2844)	 h q[2]
Gate( 2845)	 t q[9]
Gate( 2846)	 t q[7]
Gate( 2847)	 t q[2]
Gate( 2848)	cx q[7], q[9]
Gate( 2849)	cx q[2], q[7]
Gate( 2850)	cx q[9], q[2]
Gate( 2851)	tdg q[7]
Gate( 2852)	cx q[9], q[7]
Gate( 2853)	tdg q[9]
Gate( 2854)	tdg q[7]
Gate( 2855)	 t q[2]
Gate( 2856)	cx q[2], q[7]
Gate( 2857)	cx q[9], q[2]
Gate( 2858)	cx q[7], q[9]
Gate( 2859)	 h q[2]
Gate( 2860)	 h q[4]
Gate( 2861)	 t q[6]
Gate( 2862)	 t q[2]
Gate( 2863)	 t q[4]
Gate( 2864)	cx q[2], q[6]
Gate( 2865)	cx q[4], q[2]
Gate( 2866)	cx q[6], q[4]
Gate( 2867)	tdg q[2]
Gate( 2868)	cx q[6], q[2]
Gate( 2869)	tdg q[6]
Gate( 2870)	tdg q[2]
Gate( 2871)	 t q[4]
Gate( 2872)	cx q[4], q[2]
Gate( 2873)	cx q[6], q[4]
Gate( 2874)	cx q[2], q[6]
Gate( 2875)	 h q[4]
Gate( 2876)	 h q[8]
Gate( 2877)	 t q[5]
Gate( 2878)	 t q[4]
Gate( 2879)	 t q[8]
Gate( 2880)	cx q[4], q[5]
Gate( 2881)	cx q[8], q[4]
Gate( 2882)	cx q[5], q[8]
Gate( 2883)	tdg q[4]
Gate( 2884)	cx q[5], q[4]
Gate( 2885)	tdg q[5]
Gate( 2886)	tdg q[4]
Gate( 2887)	 t q[8]
Gate( 2888)	cx q[8], q[4]
Gate( 2889)	cx q[5], q[8]
Gate( 2890)	cx q[4], q[5]
Gate( 2891)	 h q[8]
Gate( 2892)	 x q[3]
Gate( 2893)	 h q[0]
Gate( 2894)	 t q[3]
Gate( 2895)	 t q[9]
Gate( 2896)	 t q[0]
Gate( 2897)	cx q[9], q[3]
Gate( 2898)	cx q[0], q[9]
Gate( 2899)	cx q[3], q[0]
Gate( 2900)	tdg q[9]
Gate( 2901)	cx q[3], q[9]
Gate( 2902)	tdg q[3]
Gate( 2903)	tdg q[9]
Gate( 2904)	 t q[0]
Gate( 2905)	cx q[0], q[9]
Gate( 2906)	cx q[3], q[0]
Gate( 2907)	cx q[9], q[3]
Gate( 2908)	 h q[0]
Gate( 2909)	 h q[9]
Gate( 2910)	 t q[4]
Gate( 2911)	 t q[7]
Gate( 2912)	 t q[9]
Gate( 2913)	cx q[7], q[4]
Gate( 2914)	cx q[9], q[7]
Gate( 2915)	cx q[4], q[9]
Gate( 2916)	tdg q[7]
Gate( 2917)	cx q[4], q[7]
Gate( 2918)	tdg q[4]
Gate( 2919)	tdg q[7]
Gate( 2920)	 t q[9]
Gate( 2921)	cx q[9], q[7]
Gate( 2922)	cx q[4], q[9]
Gate( 2923)	cx q[7], q[4]
Gate( 2924)	 h q[9]
Gate( 2925)	 h q[7]
Gate( 2926)	 t q[5]
Gate( 2927)	 t q[2]
Gate( 2928)	 t q[7]
Gate( 2929)	cx q[2], q[5]
Gate( 2930)	cx q[7], q[2]
Gate( 2931)	cx q[5], q[7]
Gate( 2932)	tdg q[2]
Gate( 2933)	cx q[5], q[2]
Gate( 2934)	tdg q[5]
Gate( 2935)	tdg q[2]
Gate( 2936)	 t q[7]
Gate( 2937)	cx q[7], q[2]
Gate( 2938)	cx q[5], q[7]
Gate( 2939)	cx q[2], q[5]
Gate( 2940)	 h q[7]
Gate( 2941)	 h q[2]
Gate( 2942)	 t q[8]
Gate( 2943)	 t q[6]
Gate( 2944)	 t q[2]
Gate( 2945)	cx q[6], q[8]
Gate( 2946)	cx q[2], q[6]
Gate( 2947)	cx q[8], q[2]
Gate( 2948)	tdg q[6]
Gate( 2949)	cx q[8], q[6]
Gate( 2950)	tdg q[8]
Gate( 2951)	tdg q[6]
Gate( 2952)	 t q[2]
Gate( 2953)	cx q[2], q[6]
Gate( 2954)	cx q[8], q[2]
Gate( 2955)	cx q[6], q[8]
Gate( 2956)	 h q[2]
Gate( 2957)	 h q[7]
Gate( 2958)	 t q[5]
Gate( 2959)	 t q[2]
Gate( 2960)	 t q[7]
Gate( 2961)	cx q[2], q[5]
Gate( 2962)	cx q[7], q[2]
Gate( 2963)	cx q[5], q[7]
Gate( 2964)	tdg q[2]
Gate( 2965)	cx q[5], q[2]
Gate( 2966)	tdg q[5]
Gate( 2967)	tdg q[2]
Gate( 2968)	 t q[7]
Gate( 2969)	cx q[7], q[2]
Gate( 2970)	cx q[5], q[7]
Gate( 2971)	cx q[2], q[5]
Gate( 2972)	 h q[7]
Gate( 2973)	 h q[9]
Gate( 2974)	 t q[4]
Gate( 2975)	 t q[7]
Gate( 2976)	 t q[9]
Gate( 2977)	cx q[7], q[4]
Gate( 2978)	cx q[9], q[7]
Gate( 2979)	cx q[4], q[9]
Gate( 2980)	tdg q[7]
Gate( 2981)	cx q[4], q[7]
Gate( 2982)	tdg q[4]
Gate( 2983)	tdg q[7]
Gate( 2984)	 t q[9]
Gate( 2985)	cx q[9], q[7]
Gate( 2986)	cx q[4], q[9]
Gate( 2987)	cx q[7], q[4]
Gate( 2988)	 h q[9]
Gate( 2989)	 h q[0]
Gate( 2990)	 t q[3]
Gate( 2991)	 t q[9]
Gate( 2992)	 t q[0]
Gate( 2993)	cx q[9], q[3]
Gate( 2994)	cx q[0], q[9]
Gate( 2995)	cx q[3], q[0]
Gate( 2996)	tdg q[9]
Gate( 2997)	cx q[3], q[9]
Gate( 2998)	tdg q[3]
Gate( 2999)	tdg q[9]
Gate( 3000)	 t q[0]
Gate( 3001)	cx q[0], q[9]
Gate( 3002)	cx q[3], q[0]
Gate( 3003)	cx q[9], q[3]
Gate( 3004)	 h q[0]
Gate( 3005)	 h q[9]
Gate( 3006)	 t q[4]
Gate( 3007)	 t q[7]
Gate( 3008)	 t q[9]
Gate( 3009)	cx q[7], q[4]
Gate( 3010)	cx q[9], q[7]
Gate( 3011)	cx q[4], q[9]
Gate( 3012)	tdg q[7]
Gate( 3013)	cx q[4], q[7]
Gate( 3014)	tdg q[4]
Gate( 3015)	tdg q[7]
Gate( 3016)	 t q[9]
Gate( 3017)	cx q[9], q[7]
Gate( 3018)	cx q[4], q[9]
Gate( 3019)	cx q[7], q[4]
Gate( 3020)	 h q[9]
Gate( 3021)	 h q[7]
Gate( 3022)	 t q[5]
Gate( 3023)	 t q[2]
Gate( 3024)	 t q[7]
Gate( 3025)	cx q[2], q[5]
Gate( 3026)	cx q[7], q[2]
Gate( 3027)	cx q[5], q[7]
Gate( 3028)	tdg q[2]
Gate( 3029)	cx q[5], q[2]
Gate( 3030)	tdg q[5]
Gate( 3031)	tdg q[2]
Gate( 3032)	 t q[7]
Gate( 3033)	cx q[7], q[2]
Gate( 3034)	cx q[5], q[7]
Gate( 3035)	cx q[2], q[5]
Gate( 3036)	 h q[7]
Gate( 3037)	 h q[2]
Gate( 3038)	 t q[8]
Gate( 3039)	 t q[6]
Gate( 3040)	 t q[2]
Gate( 3041)	cx q[6], q[8]
Gate( 3042)	cx q[2], q[6]
Gate( 3043)	cx q[8], q[2]
Gate( 3044)	tdg q[6]
Gate( 3045)	cx q[8], q[6]
Gate( 3046)	tdg q[8]
Gate( 3047)	tdg q[6]
Gate( 3048)	 t q[2]
Gate( 3049)	cx q[2], q[6]
Gate( 3050)	cx q[8], q[2]
Gate( 3051)	cx q[6], q[8]
Gate( 3052)	 h q[2]
Gate( 3053)	 h q[7]
Gate( 3054)	 t q[5]
Gate( 3055)	 t q[2]
Gate( 3056)	 t q[7]
Gate( 3057)	cx q[2], q[5]
Gate( 3058)	cx q[7], q[2]
Gate( 3059)	cx q[5], q[7]
Gate( 3060)	tdg q[2]
Gate( 3061)	cx q[5], q[2]
Gate( 3062)	tdg q[5]
Gate( 3063)	tdg q[2]
Gate( 3064)	 t q[7]
Gate( 3065)	cx q[7], q[2]
Gate( 3066)	cx q[5], q[7]
Gate( 3067)	cx q[2], q[5]
Gate( 3068)	 h q[7]
Gate( 3069)	 h q[9]
Gate( 3070)	 t q[4]
Gate( 3071)	 t q[7]
Gate( 3072)	 t q[9]
Gate( 3073)	cx q[7], q[4]
Gate( 3074)	cx q[9], q[7]
Gate( 3075)	cx q[4], q[9]
Gate( 3076)	tdg q[7]
Gate( 3077)	cx q[4], q[7]
Gate( 3078)	tdg q[4]
Gate( 3079)	tdg q[7]
Gate( 3080)	 t q[9]
Gate( 3081)	cx q[9], q[7]
Gate( 3082)	cx q[4], q[9]
Gate( 3083)	cx q[7], q[4]
Gate( 3084)	 h q[9]
Gate( 3085)	 h q[0]
Gate( 3086)	 t q[3]
Gate( 3087)	 t q[9]
Gate( 3088)	 t q[0]
Gate( 3089)	cx q[9], q[3]
Gate( 3090)	cx q[0], q[9]
Gate( 3091)	cx q[3], q[0]
Gate( 3092)	tdg q[9]
Gate( 3093)	cx q[3], q[9]
Gate( 3094)	tdg q[3]
Gate( 3095)	tdg q[9]
Gate( 3096)	 t q[0]
Gate( 3097)	cx q[0], q[9]
Gate( 3098)	cx q[3], q[0]
Gate( 3099)	cx q[9], q[3]
Gate( 3100)	 h q[0]
Gate( 3101)	 h q[9]
Gate( 3102)	 t q[4]
Gate( 3103)	 t q[8]
Gate( 3104)	 t q[9]
Gate( 3105)	cx q[8], q[4]
Gate( 3106)	cx q[9], q[8]
Gate( 3107)	cx q[4], q[9]
Gate( 3108)	tdg q[8]
Gate( 3109)	cx q[4], q[8]
Gate( 3110)	tdg q[4]
Gate( 3111)	tdg q[8]
Gate( 3112)	 t q[9]
Gate( 3113)	cx q[9], q[8]
Gate( 3114)	cx q[4], q[9]
Gate( 3115)	cx q[8], q[4]
Gate( 3116)	 h q[9]
Gate( 3117)	 h q[8]
Gate( 3118)	 t q[6]
Gate( 3119)	 t q[5]
Gate( 3120)	 t q[8]
Gate( 3121)	cx q[5], q[6]
Gate( 3122)	cx q[8], q[5]
Gate( 3123)	cx q[6], q[8]
Gate( 3124)	tdg q[5]
Gate( 3125)	cx q[6], q[5]
Gate( 3126)	tdg q[6]
Gate( 3127)	tdg q[5]
Gate( 3128)	 t q[8]
Gate( 3129)	cx q[8], q[5]
Gate( 3130)	cx q[6], q[8]
Gate( 3131)	cx q[5], q[6]
Gate( 3132)	 h q[8]
Gate( 3133)	 h q[9]
Gate( 3134)	 t q[4]
Gate( 3135)	 t q[8]
Gate( 3136)	 t q[9]
Gate( 3137)	cx q[8], q[4]
Gate( 3138)	cx q[9], q[8]
Gate( 3139)	cx q[4], q[9]
Gate( 3140)	tdg q[8]
Gate( 3141)	cx q[4], q[8]
Gate( 3142)	tdg q[4]
Gate( 3143)	tdg q[8]
Gate( 3144)	 t q[9]
Gate( 3145)	cx q[9], q[8]
Gate( 3146)	cx q[4], q[9]
Gate( 3147)	cx q[8], q[4]
Gate( 3148)	 h q[9]
Gate( 3149)	 h q[0]
Gate( 3150)	 t q[3]
Gate( 3151)	 t q[9]
Gate( 3152)	 t q[0]
Gate( 3153)	cx q[9], q[3]
Gate( 3154)	cx q[0], q[9]
Gate( 3155)	cx q[3], q[0]
Gate( 3156)	tdg q[9]
Gate( 3157)	cx q[3], q[9]
Gate( 3158)	tdg q[3]
Gate( 3159)	tdg q[9]
Gate( 3160)	 t q[0]
Gate( 3161)	cx q[0], q[9]
Gate( 3162)	cx q[3], q[0]
