
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 h q[0]
Gate( 2385)	 t q[3]
Gate( 2386)	 t q[9]
Gate( 2387)	 t q[10]
Gate( 2388)	cx q[9], q[3]
Gate( 2389)	cx q[10], q[9]
Gate( 2390)	cx q[3], q[10]
Gate( 2391)	tdg q[9]
Gate( 2392)	cx q[3], q[9]
Gate( 2393)	tdg q[3]
Gate( 2394)	tdg q[9]
Gate( 2395)	 t q[10]
Gate( 2396)	cx q[10], q[9]
Gate( 2397)	cx q[3], q[10]
Gate( 2398)	cx q[9], q[3]
Gate( 2399)	 h q[10]
Gate( 2400)	 h q[9]
Gate( 2401)	 t q[1]
Gate( 2402)	 t q[2]
Gate( 2403)	 t q[9]
Gate( 2404)	cx q[2], q[1]
Gate( 2405)	cx q[9], q[2]
Gate( 2406)	cx q[1], q[9]
Gate( 2407)	tdg q[2]
Gate( 2408)	cx q[1], q[2]
Gate( 2409)	tdg q[1]
Gate( 2410)	tdg q[2]
Gate( 2411)	 t q[9]
Gate( 2412)	cx q[9], q[2]
Gate( 2413)	cx q[1], q[9]
Gate( 2414)	cx q[2], q[1]
Gate( 2415)	 h q[9]
Gate( 2416)	 h q[10]
Gate( 2417)	 t q[3]
Gate( 2418)	 t q[9]
Gate( 2419)	 t q[10]
Gate( 2420)	cx q[9], q[3]
Gate( 2421)	cx q[10], q[9]
Gate( 2422)	cx q[3], q[10]
Gate( 2423)	tdg q[9]
Gate( 2424)	cx q[3], q[9]
Gate( 2425)	tdg q[3]
Gate( 2426)	tdg q[9]
Gate( 2427)	 t q[10]
Gate( 2428)	cx q[10], q[9]
Gate( 2429)	cx q[3], q[10]
Gate( 2430)	cx q[9], q[3]
Gate( 2431)	 h q[10]
Gate( 2432)	 h q[4]
Gate( 2433)	 t q[11]
Gate( 2434)	 t q[10]
Gate( 2435)	 t q[4]
Gate( 2436)	cx q[10], q[11]
Gate( 2437)	cx q[4], q[10]
Gate( 2438)	cx q[11], q[4]
Gate( 2439)	tdg q[10]
Gate( 2440)	cx q[11], q[10]
Gate( 2441)	tdg q[11]
Gate( 2442)	tdg q[10]
Gate( 2443)	 t q[4]
Gate( 2444)	cx q[4], q[10]
Gate( 2445)	cx q[11], q[4]
Gate( 2446)	cx q[10], q[11]
Gate( 2447)	 h q[4]
Gate( 2448)	 h q[10]
Gate( 2449)	 t q[3]
Gate( 2450)	 t q[9]
Gate( 2451)	 t q[10]
Gate( 2452)	cx q[9], q[3]
Gate( 2453)	cx q[10], q[9]
Gate( 2454)	cx q[3], q[10]
Gate( 2455)	tdg q[9]
Gate( 2456)	cx q[3], q[9]
Gate( 2457)	tdg q[3]
Gate( 2458)	tdg q[9]
Gate( 2459)	 t q[10]
Gate( 2460)	cx q[10], q[9]
Gate( 2461)	cx q[3], q[10]
Gate( 2462)	cx q[9], q[3]
Gate( 2463)	 h q[10]
Gate( 2464)	 h q[9]
Gate( 2465)	 t q[1]
Gate( 2466)	 t q[2]
Gate( 2467)	 t q[9]
Gate( 2468)	cx q[2], q[1]
Gate( 2469)	cx q[9], q[2]
Gate( 2470)	cx q[1], q[9]
Gate( 2471)	tdg q[2]
Gate( 2472)	cx q[1], q[2]
Gate( 2473)	tdg q[1]
Gate( 2474)	tdg q[2]
Gate( 2475)	 t q[9]
Gate( 2476)	cx q[9], q[2]
Gate( 2477)	cx q[1], q[9]
Gate( 2478)	cx q[2], q[1]
Gate( 2479)	 h q[9]
Gate( 2480)	 h q[10]
Gate( 2481)	 t q[3]
Gate( 2482)	 t q[9]
Gate( 2483)	 t q[10]
Gate( 2484)	cx q[9], q[3]
Gate( 2485)	cx q[10], q[9]
Gate( 2486)	cx q[3], q[10]
Gate( 2487)	tdg q[9]
Gate( 2488)	cx q[3], q[9]
Gate( 2489)	tdg q[3]
Gate( 2490)	tdg q[9]
Gate( 2491)	 t q[10]
Gate( 2492)	cx q[10], q[9]
Gate( 2493)	cx q[3], q[10]
Gate( 2494)	cx q[9], q[3]
Gate( 2495)	 h q[10]
Gate( 2496)	 h q[3]
Gate( 2497)	 t q[11]
Gate( 2498)	 t q[10]
Gate( 2499)	 t q[3]
Gate( 2500)	cx q[10], q[11]
Gate( 2501)	cx q[3], q[10]
Gate( 2502)	cx q[11], q[3]
Gate( 2503)	tdg q[10]
Gate( 2504)	cx q[11], q[10]
Gate( 2505)	tdg q[11]
Gate( 2506)	tdg q[10]
Gate( 2507)	 t q[3]
Gate( 2508)	cx q[3], q[10]
Gate( 2509)	cx q[11], q[3]
Gate( 2510)	cx q[10], q[11]
Gate( 2511)	 h q[3]
Gate( 2512)	 h q[10]
Gate( 2513)	 t q[1]
Gate( 2514)	 t q[2]
Gate( 2515)	 t q[10]
Gate( 2516)	cx q[2], q[1]
Gate( 2517)	cx q[10], q[2]
Gate( 2518)	cx q[1], q[10]
Gate( 2519)	tdg q[2]
Gate( 2520)	cx q[1], q[2]
Gate( 2521)	tdg q[1]
Gate( 2522)	tdg q[2]
Gate( 2523)	 t q[10]
Gate( 2524)	cx q[10], q[2]
Gate( 2525)	cx q[1], q[10]
Gate( 2526)	cx q[2], q[1]
Gate( 2527)	 h q[10]
Gate( 2528)	 h q[3]
Gate( 2529)	 t q[11]
Gate( 2530)	 t q[10]
Gate( 2531)	 t q[3]
Gate( 2532)	cx q[10], q[11]
Gate( 2533)	cx q[3], q[10]
Gate( 2534)	cx q[11], q[3]
Gate( 2535)	tdg q[10]
Gate( 2536)	cx q[11], q[10]
Gate( 2537)	tdg q[11]
Gate( 2538)	tdg q[10]
Gate( 2539)	 t q[3]
Gate( 2540)	cx q[3], q[10]
Gate( 2541)	cx q[11], q[3]
Gate( 2542)	cx q[10], q[11]
Gate( 2543)	 h q[3]
Gate( 2544)	 h q[10]
Gate( 2545)	 t q[1]
Gate( 2546)	 t q[2]
Gate( 2547)	 t q[10]
Gate( 2548)	cx q[2], q[1]
Gate( 2549)	cx q[10], q[2]
Gate( 2550)	cx q[1], q[10]
Gate( 2551)	tdg q[2]
Gate( 2552)	cx q[1], q[2]
Gate( 2553)	tdg q[1]
Gate( 2554)	tdg q[2]
Gate( 2555)	 t q[10]
Gate( 2556)	cx q[10], q[2]
Gate( 2557)	cx q[1], q[10]
Gate( 2558)	cx q[2], q[1]
Gate( 2559)	 h q[10]
Gate( 2560)	 h q[2]
Gate( 2561)	 t q[1]
Gate( 2562)	 t q[11]
Gate( 2563)	 t q[2]
Gate( 2564)	cx q[11], q[1]
Gate( 2565)	cx q[2], q[11]
Gate( 2566)	cx q[1], q[2]
Gate( 2567)	tdg q[11]
Gate( 2568)	cx q[1], q[11]
Gate( 2569)	tdg q[1]
Gate( 2570)	tdg q[11]
Gate( 2571)	 t q[2]
Gate( 2572)	cx q[2], q[11]
Gate( 2573)	cx q[1], q[2]
Gate( 2574)	cx q[11], q[1]
Gate( 2575)	 h q[2]
Gate( 2576)	cx q[11], q[1]
Gate( 2577)	 h q[11]
Gate( 2578)	 t q[4]
Gate( 2579)	 t q[10]
Gate( 2580)	 t q[11]
Gate( 2581)	cx q[10], q[4]
Gate( 2582)	cx q[11], q[10]
Gate( 2583)	cx q[4], q[11]
Gate( 2584)	tdg q[10]
Gate( 2585)	cx q[4], q[10]
Gate( 2586)	tdg q[4]
Gate( 2587)	tdg q[10]
Gate( 2588)	 t q[11]
Gate( 2589)	cx q[11], q[10]
Gate( 2590)	cx q[4], q[11]
Gate( 2591)	cx q[10], q[4]
Gate( 2592)	 h q[11]
Gate( 2593)	 h q[10]
Gate( 2594)	 t q[3]
Gate( 2595)	 t q[9]
Gate( 2596)	 t q[10]
Gate( 2597)	cx q[9], q[3]
Gate( 2598)	cx q[10], q[9]
Gate( 2599)	cx q[3], q[10]
Gate( 2600)	tdg q[9]
Gate( 2601)	cx q[3], q[9]
Gate( 2602)	tdg q[3]
Gate( 2603)	tdg q[9]
Gate( 2604)	 t q[10]
Gate( 2605)	cx q[10], q[9]
Gate( 2606)	cx q[3], q[10]
Gate( 2607)	cx q[9], q[3]
Gate( 2608)	 h q[10]
Gate( 2609)	 h q[9]
Gate( 2610)	 t q[2]
Gate( 2611)	 t q[8]
Gate( 2612)	 t q[9]
Gate( 2613)	cx q[8], q[2]
Gate( 2614)	cx q[9], q[8]
Gate( 2615)	cx q[2], q[9]
Gate( 2616)	tdg q[8]
Gate( 2617)	cx q[2], q[8]
Gate( 2618)	tdg q[2]
Gate( 2619)	tdg q[8]
Gate( 2620)	 t q[9]
Gate( 2621)	cx q[9], q[8]
Gate( 2622)	cx q[2], q[9]
Gate( 2623)	cx q[8], q[2]
Gate( 2624)	 h q[9]
Gate( 2625)	 h q[8]
Gate( 2626)	 t q[0]
Gate( 2627)	 t q[1]
Gate( 2628)	 t q[8]
Gate( 2629)	cx q[1], q[0]
Gate( 2630)	cx q[8], q[1]
Gate( 2631)	cx q[0], q[8]
Gate( 2632)	tdg q[1]
Gate( 2633)	cx q[0], q[1]
Gate( 2634)	tdg q[0]
Gate( 2635)	tdg q[1]
Gate( 2636)	 t q[8]
Gate( 2637)	cx q[8], q[1]
Gate( 2638)	cx q[0], q[8]
Gate( 2639)	cx q[1], q[0]
Gate( 2640)	 h q[8]
Gate( 2641)	 h q[9]
Gate( 2642)	 t q[2]
Gate( 2643)	 t q[8]
Gate( 2644)	 t q[9]
Gate( 2645)	cx q[8], q[2]
Gate( 2646)	cx q[9], q[8]
Gate( 2647)	cx q[2], q[9]
Gate( 2648)	tdg q[8]
Gate( 2649)	cx q[2], q[8]
Gate( 2650)	tdg q[2]
Gate( 2651)	tdg q[8]
Gate( 2652)	 t q[9]
Gate( 2653)	cx q[9], q[8]
Gate( 2654)	cx q[2], q[9]
Gate( 2655)	cx q[8], q[2]
Gate( 2656)	 h q[9]
Gate( 2657)	 h q[10]
Gate( 2658)	 t q[3]
Gate( 2659)	 t q[9]
Gate( 2660)	 t q[10]
Gate( 2661)	cx q[9], q[3]
Gate( 2662)	cx q[10], q[9]
Gate( 2663)	cx q[3], q[10]
Gate( 2664)	tdg q[9]
Gate( 2665)	cx q[3], q[9]
Gate( 2666)	tdg q[3]
Gate( 2667)	tdg q[9]
Gate( 2668)	 t q[10]
Gate( 2669)	cx q[10], q[9]
Gate( 2670)	cx q[3], q[10]
Gate( 2671)	cx q[9], q[3]
Gate( 2672)	 h q[10]
Gate( 2673)	 h q[11]
Gate( 2674)	 t q[4]
Gate( 2675)	 t q[10]
Gate( 2676)	 t q[11]
Gate( 2677)	cx q[10], q[4]
Gate( 2678)	cx q[11], q[10]
Gate( 2679)	cx q[4], q[11]
Gate( 2680)	tdg q[10]
Gate( 2681)	cx q[4], q[10]
Gate( 2682)	tdg q[4]
Gate( 2683)	tdg q[10]
Gate( 2684)	 t q[11]
Gate( 2685)	cx q[11], q[10]
Gate( 2686)	cx q[4], q[11]
Gate( 2687)	cx q[10], q[4]
Gate( 2688)	 h q[11]
Gate( 2689)	 h q[10]
Gate( 2690)	 t q[3]
Gate( 2691)	 t q[9]
Gate( 2692)	 t q[10]
Gate( 2693)	cx q[9], q[3]
Gate( 2694)	cx q[10], q[9]
Gate( 2695)	cx q[3], q[10]
Gate( 2696)	tdg q[9]
Gate( 2697)	cx q[3], q[9]
Gate( 2698)	tdg q[3]
Gate( 2699)	tdg q[9]
Gate( 2700)	 t q[10]
Gate( 2701)	cx q[10], q[9]
Gate( 2702)	cx q[3], q[10]
Gate( 2703)	cx q[9], q[3]
Gate( 2704)	 h q[10]
Gate( 2705)	 h q[9]
Gate( 2706)	 t q[2]
Gate( 2707)	 t q[8]
Gate( 2708)	 t q[9]
Gate( 2709)	cx q[8], q[2]
Gate( 2710)	cx q[9], q[8]
Gate( 2711)	cx q[2], q[9]
Gate( 2712)	tdg q[8]
Gate( 2713)	cx q[2], q[8]
Gate( 2714)	tdg q[2]
Gate( 2715)	tdg q[8]
Gate( 2716)	 t q[9]
Gate( 2717)	cx q[9], q[8]
Gate( 2718)	cx q[2], q[9]
Gate( 2719)	cx q[8], q[2]
Gate( 2720)	 h q[9]
Gate( 2721)	 h q[8]
Gate( 2722)	 t q[0]
Gate( 2723)	 t q[1]
Gate( 2724)	 t q[8]
Gate( 2725)	cx q[1], q[0]
Gate( 2726)	cx q[8], q[1]
Gate( 2727)	cx q[0], q[8]
Gate( 2728)	tdg q[1]
Gate( 2729)	cx q[0], q[1]
Gate( 2730)	tdg q[0]
Gate( 2731)	tdg q[1]
Gate( 2732)	 t q[8]
Gate( 2733)	cx q[8], q[1]
Gate( 2734)	cx q[0], q[8]
Gate( 2735)	cx q[1], q[0]
Gate( 2736)	 h q[8]
Gate( 2737)	 h q[9]
Gate( 2738)	 t q[2]
Gate( 2739)	 t q[8]
Gate( 2740)	 t q[9]
Gate( 2741)	cx q[8], q[2]
Gate( 2742)	cx q[9], q[8]
Gate( 2743)	cx q[2], q[9]
Gate( 2744)	tdg q[8]
Gate( 2745)	cx q[2], q[8]
Gate( 2746)	tdg q[2]
Gate( 2747)	tdg q[8]
Gate( 2748)	 t q[9]
Gate( 2749)	cx q[9], q[8]
Gate( 2750)	cx q[2], q[9]
Gate( 2751)	cx q[8], q[2]
Gate( 2752)	 h q[9]
Gate( 2753)	 h q[10]
Gate( 2754)	 t q[3]
Gate( 2755)	 t q[9]
Gate( 2756)	 t q[10]
Gate( 2757)	cx q[9], q[3]
Gate( 2758)	cx q[10], q[9]
Gate( 2759)	cx q[3], q[10]
Gate( 2760)	tdg q[9]
Gate( 2761)	cx q[3], q[9]
Gate( 2762)	tdg q[3]
Gate( 2763)	tdg q[9]
Gate( 2764)	 t q[10]
Gate( 2765)	cx q[10], q[9]
Gate( 2766)	cx q[3], q[10]
Gate( 2767)	cx q[9], q[3]
Gate( 2768)	 h q[10]
Gate( 2769)	 h q[9]
Gate( 2770)	 t q[11]
Gate( 2771)	 t q[4]
Gate( 2772)	 t q[9]
Gate( 2773)	cx q[4], q[11]
Gate( 2774)	cx q[9], q[4]
Gate( 2775)	cx q[11], q[9]
Gate( 2776)	tdg q[4]
Gate( 2777)	cx q[11], q[4]
Gate( 2778)	tdg q[11]
Gate( 2779)	tdg q[4]
Gate( 2780)	 t q[9]
Gate( 2781)	cx q[9], q[4]
Gate( 2782)	cx q[11], q[9]
Gate( 2783)	cx q[4], q[11]
Gate( 2784)	 h q[9]
Gate( 2785)	 h q[4]
Gate( 2786)	 t q[10]
Gate( 2787)	 t q[3]
Gate( 2788)	 t q[4]
Gate( 2789)	cx q[3], q[10]
Gate( 2790)	cx q[4], q[3]
Gate( 2791)	cx q[10], q[4]
Gate( 2792)	tdg q[3]
Gate( 2793)	cx q[10], q[3]
Gate( 2794)	tdg q[10]
Gate( 2795)	tdg q[3]
Gate( 2796)	 t q[4]
Gate( 2797)	cx q[4], q[3]
Gate( 2798)	cx q[10], q[4]
Gate( 2799)	cx q[3], q[10]
Gate( 2800)	 h q[4]
Gate( 2801)	 h q[3]
Gate( 2802)	 t q[8]
Gate( 2803)	 t q[2]
Gate( 2804)	 t q[3]
Gate( 2805)	cx q[2], q[8]
Gate( 2806)	cx q[3], q[2]
Gate( 2807)	cx q[8], q[3]
Gate( 2808)	tdg q[2]
Gate( 2809)	cx q[8], q[2]
Gate( 2810)	tdg q[8]
Gate( 2811)	tdg q[2]
Gate( 2812)	 t q[3]
Gate( 2813)	cx q[3], q[2]
Gate( 2814)	cx q[8], q[3]
Gate( 2815)	cx q[2], q[8]
Gate( 2816)	 h q[3]
Gate( 2817)	 h q[2]
Gate( 2818)	 t q[7]
Gate( 2819)	 t q[1]
Gate( 2820)	 t q[2]
Gate( 2821)	cx q[1], q[7]
Gate( 2822)	cx q[2], q[1]
Gate( 2823)	cx q[7], q[2]
Gate( 2824)	tdg q[1]
Gate( 2825)	cx q[7], q[1]
Gate( 2826)	tdg q[7]
Gate( 2827)	tdg q[1]
Gate( 2828)	 t q[2]
Gate( 2829)	cx q[2], q[1]
Gate( 2830)	cx q[7], q[2]
Gate( 2831)	cx q[1], q[7]
Gate( 2832)	 h q[2]
Gate( 2833)	 h q[1]
Gate( 2834)	 t q[5]
Gate( 2835)	 t q[6]
Gate( 2836)	 t q[1]
Gate( 2837)	cx q[6], q[5]
Gate( 2838)	cx q[1], q[6]
Gate( 2839)	cx q[5], q[1]
Gate( 2840)	tdg q[6]
Gate( 2841)	cx q[5], q[6]
Gate( 2842)	tdg q[5]
Gate( 2843)	tdg q[6]
Gate( 2844)	 t q[1]
Gate( 2845)	cx q[1], q[6]
Gate( 2846)	cx q[5], q[1]
Gate( 2847)	cx q[6], q[5]
Gate( 2848)	 h q[1]
Gate( 2849)	 h q[2]
Gate( 2850)	 t q[7]
Gate( 2851)	 t q[1]
Gate( 2852)	 t q[2]
Gate( 2853)	cx q[1], q[7]
Gate( 2854)	cx q[2], q[1]
Gate( 2855)	cx q[7], q[2]
Gate( 2856)	tdg q[1]
Gate( 2857)	cx q[7], q[1]
Gate( 2858)	tdg q[7]
Gate( 2859)	tdg q[1]
Gate( 2860)	 t q[2]
Gate( 2861)	cx q[2], q[1]
Gate( 2862)	cx q[7], q[2]
Gate( 2863)	cx q[1], q[7]
Gate( 2864)	 h q[2]
Gate( 2865)	 h q[3]
Gate( 2866)	 t q[8]
Gate( 2867)	 t q[2]
Gate( 2868)	 t q[3]
Gate( 2869)	cx q[2], q[8]
Gate( 2870)	cx q[3], q[2]
Gate( 2871)	cx q[8], q[3]
Gate( 2872)	tdg q[2]
Gate( 2873)	cx q[8], q[2]
Gate( 2874)	tdg q[8]
Gate( 2875)	tdg q[2]
Gate( 2876)	 t q[3]
Gate( 2877)	cx q[3], q[2]
Gate( 2878)	cx q[8], q[3]
Gate( 2879)	cx q[2], q[8]
Gate( 2880)	 h q[3]
Gate( 2881)	 h q[4]
Gate( 2882)	 t q[10]
Gate( 2883)	 t q[3]
Gate( 2884)	 t q[4]
Gate( 2885)	cx q[3], q[10]
Gate( 2886)	cx q[4], q[3]
Gate( 2887)	cx q[10], q[4]
Gate( 2888)	tdg q[3]
Gate( 2889)	cx q[10], q[3]
Gate( 2890)	tdg q[10]
Gate( 2891)	tdg q[3]
Gate( 2892)	 t q[4]
Gate( 2893)	cx q[4], q[3]
Gate( 2894)	cx q[10], q[4]
Gate( 2895)	cx q[3], q[10]
Gate( 2896)	 h q[4]
Gate( 2897)	 h q[9]
Gate( 2898)	 t q[11]
Gate( 2899)	 t q[4]
Gate( 2900)	 t q[9]
Gate( 2901)	cx q[4], q[11]
Gate( 2902)	cx q[9], q[4]
Gate( 2903)	cx q[11], q[9]
Gate( 2904)	tdg q[4]
Gate( 2905)	cx q[11], q[4]
Gate( 2906)	tdg q[11]
Gate( 2907)	tdg q[4]
Gate( 2908)	 t q[9]
Gate( 2909)	cx q[9], q[4]
Gate( 2910)	cx q[11], q[9]
Gate( 2911)	cx q[4], q[11]
Gate( 2912)	 h q[9]
Gate( 2913)	 h q[4]
Gate( 2914)	 t q[10]
Gate( 2915)	 t q[3]
Gate( 2916)	 t q[4]
Gate( 2917)	cx q[3], q[10]
Gate( 2918)	cx q[4], q[3]
Gate( 2919)	cx q[10], q[4]
Gate( 2920)	tdg q[3]
Gate( 2921)	cx q[10], q[3]
Gate( 2922)	tdg q[10]
Gate( 2923)	tdg q[3]
Gate( 2924)	 t q[4]
Gate( 2925)	cx q[4], q[3]
Gate( 2926)	cx q[10], q[4]
Gate( 2927)	cx q[3], q[10]
Gate( 2928)	 h q[4]
Gate( 2929)	 h q[3]
Gate( 2930)	 t q[8]
Gate( 2931)	 t q[2]
Gate( 2932)	 t q[3]
Gate( 2933)	cx q[2], q[8]
Gate( 2934)	cx q[3], q[2]
Gate( 2935)	cx q[8], q[3]
Gate( 2936)	tdg q[2]
Gate( 2937)	cx q[8], q[2]
Gate( 2938)	tdg q[8]
Gate( 2939)	tdg q[2]
Gate( 2940)	 t q[3]
Gate( 2941)	cx q[3], q[2]
Gate( 2942)	cx q[8], q[3]
Gate( 2943)	cx q[2], q[8]
Gate( 2944)	 h q[3]
Gate( 2945)	 h q[2]
Gate( 2946)	 t q[7]
Gate( 2947)	 t q[1]
Gate( 2948)	 t q[2]
Gate( 2949)	cx q[1], q[7]
Gate( 2950)	cx q[2], q[1]
Gate( 2951)	cx q[7], q[2]
Gate( 2952)	tdg q[1]
Gate( 2953)	cx q[7], q[1]
Gate( 2954)	tdg q[7]
Gate( 2955)	tdg q[1]
Gate( 2956)	 t q[2]
Gate( 2957)	cx q[2], q[1]
Gate( 2958)	cx q[7], q[2]
Gate( 2959)	cx q[1], q[7]
Gate( 2960)	 h q[2]
Gate( 2961)	 h q[1]
Gate( 2962)	 t q[5]
Gate( 2963)	 t q[6]
Gate( 2964)	 t q[1]
Gate( 2965)	cx q[6], q[5]
Gate( 2966)	cx q[1], q[6]
Gate( 2967)	cx q[5], q[1]
Gate( 2968)	tdg q[6]
Gate( 2969)	cx q[5], q[6]
Gate( 2970)	tdg q[5]
Gate( 2971)	tdg q[6]
Gate( 2972)	 t q[1]
Gate( 2973)	cx q[1], q[6]
Gate( 2974)	cx q[5], q[1]
Gate( 2975)	cx q[6], q[5]
Gate( 2976)	 h q[1]
Gate( 2977)	 h q[2]
Gate( 2978)	 t q[7]
Gate( 2979)	 t q[1]
Gate( 2980)	 t q[2]
Gate( 2981)	cx q[1], q[7]
Gate( 2982)	cx q[2], q[1]
Gate( 2983)	cx q[7], q[2]
Gate( 2984)	tdg q[1]
Gate( 2985)	cx q[7], q[1]
Gate( 2986)	tdg q[7]
Gate( 2987)	tdg q[1]
Gate( 2988)	 t q[2]
Gate( 2989)	cx q[2], q[1]
Gate( 2990)	cx q[7], q[2]
Gate( 2991)	cx q[1], q[7]
Gate( 2992)	 h q[2]
Gate( 2993)	 h q[3]
Gate( 2994)	 t q[8]
Gate( 2995)	 t q[2]
Gate( 2996)	 t q[3]
Gate( 2997)	cx q[2], q[8]
Gate( 2998)	cx q[3], q[2]
Gate( 2999)	cx q[8], q[3]
Gate( 3000)	tdg q[2]
Gate( 3001)	cx q[8], q[2]
Gate( 3002)	tdg q[8]
Gate( 3003)	tdg q[2]
Gate( 3004)	 t q[3]
Gate( 3005)	cx q[3], q[2]
Gate( 3006)	cx q[8], q[3]
Gate( 3007)	cx q[2], q[8]
Gate( 3008)	 h q[3]
Gate( 3009)	 h q[4]
Gate( 3010)	 t q[10]
Gate( 3011)	 t q[3]
Gate( 3012)	 t q[4]
Gate( 3013)	cx q[3], q[10]
Gate( 3014)	cx q[4], q[3]
Gate( 3015)	cx q[10], q[4]
Gate( 3016)	tdg q[3]
Gate( 3017)	cx q[10], q[3]
Gate( 3018)	tdg q[10]
Gate( 3019)	tdg q[3]
Gate( 3020)	 t q[4]
Gate( 3021)	cx q[4], q[3]
Gate( 3022)	cx q[10], q[4]
Gate( 3023)	cx q[3], q[10]
Gate( 3024)	 h q[4]
Gate( 3025)	 h q[11]
Gate( 3026)	 t q[4]
Gate( 3027)	 t q[10]
Gate( 3028)	 t q[11]
Gate( 3029)	cx q[10], q[4]
Gate( 3030)	cx q[11], q[10]
Gate( 3031)	cx q[4], q[11]
Gate( 3032)	tdg q[10]
Gate( 3033)	cx q[4], q[10]
Gate( 3034)	tdg q[4]
Gate( 3035)	tdg q[10]
Gate( 3036)	 t q[11]
Gate( 3037)	cx q[11], q[10]
Gate( 3038)	cx q[4], q[11]
Gate( 3039)	cx q[10], q[4]
Gate( 3040)	 h q[11]
Gate( 3041)	 h q[10]
Gate( 3042)	 t q[3]
Gate( 3043)	 t q[9]
Gate( 3044)	 t q[10]
Gate( 3045)	cx q[9], q[3]
Gate( 3046)	cx q[10], q[9]
Gate( 3047)	cx q[3], q[10]
Gate( 3048)	tdg q[9]
Gate( 3049)	cx q[3], q[9]
Gate( 3050)	tdg q[3]
Gate( 3051)	tdg q[9]
Gate( 3052)	 t q[10]
Gate( 3053)	cx q[10], q[9]
Gate( 3054)	cx q[3], q[10]
Gate( 3055)	cx q[9], q[3]
Gate( 3056)	 h q[10]
Gate( 3057)	 h q[9]
Gate( 3058)	 t q[2]
Gate( 3059)	 t q[8]
Gate( 3060)	 t q[9]
Gate( 3061)	cx q[8], q[2]
Gate( 3062)	cx q[9], q[8]
Gate( 3063)	cx q[2], q[9]
Gate( 3064)	tdg q[8]
Gate( 3065)	cx q[2], q[8]
Gate( 3066)	tdg q[2]
Gate( 3067)	tdg q[8]
Gate( 3068)	 t q[9]
Gate( 3069)	cx q[9], q[8]
Gate( 3070)	cx q[2], q[9]
Gate( 3071)	cx q[8], q[2]
Gate( 3072)	 h q[9]
Gate( 3073)	 h q[8]
Gate( 3074)	 t q[0]
Gate( 3075)	 t q[1]
Gate( 3076)	 t q[8]
Gate( 3077)	cx q[1], q[0]
Gate( 3078)	cx q[8], q[1]
Gate( 3079)	cx q[0], q[8]
Gate( 3080)	tdg q[1]
Gate( 3081)	cx q[0], q[1]
Gate( 3082)	tdg q[0]
Gate( 3083)	tdg q[1]
Gate( 3084)	 t q[8]
Gate( 3085)	cx q[8], q[1]
Gate( 3086)	cx q[0], q[8]
Gate( 3087)	cx q[1], q[0]
Gate( 3088)	 h q[8]
Gate( 3089)	 h q[9]
Gate( 3090)	 t q[2]
Gate( 3091)	 t q[8]
Gate( 3092)	 t q[9]
Gate( 3093)	cx q[8], q[2]
Gate( 3094)	cx q[9], q[8]
Gate( 3095)	cx q[2], q[9]
Gate( 3096)	tdg q[8]
Gate( 3097)	cx q[2], q[8]
Gate( 3098)	tdg q[2]
Gate( 3099)	tdg q[8]
Gate( 3100)	 t q[9]
Gate( 3101)	cx q[9], q[8]
Gate( 3102)	cx q[2], q[9]
Gate( 3103)	cx q[8], q[2]
Gate( 3104)	 h q[9]
Gate( 3105)	 h q[10]
Gate( 3106)	 t q[3]
Gate( 3107)	 t q[9]
Gate( 3108)	 t q[10]
Gate( 3109)	cx q[9], q[3]
Gate( 3110)	cx q[10], q[9]
Gate( 3111)	cx q[3], q[10]
Gate( 3112)	tdg q[9]
Gate( 3113)	cx q[3], q[9]
Gate( 3114)	tdg q[3]
Gate( 3115)	tdg q[9]
Gate( 3116)	 t q[10]
Gate( 3117)	cx q[10], q[9]
Gate( 3118)	cx q[3], q[10]
Gate( 3119)	cx q[9], q[3]
Gate( 3120)	 h q[10]
Gate( 3121)	 h q[11]
Gate( 3122)	 t q[4]
Gate( 3123)	 t q[10]
Gate( 3124)	 t q[11]
Gate( 3125)	cx q[10], q[4]
Gate( 3126)	cx q[11], q[10]
Gate( 3127)	cx q[4], q[11]
Gate( 3128)	tdg q[10]
Gate( 3129)	cx q[4], q[10]
Gate( 3130)	tdg q[4]
Gate( 3131)	tdg q[10]
Gate( 3132)	 t q[11]
Gate( 3133)	cx q[11], q[10]
Gate( 3134)	cx q[4], q[11]
Gate( 3135)	cx q[10], q[4]
Gate( 3136)	 h q[11]
Gate( 3137)	 h q[10]
Gate( 3138)	 t q[3]
Gate( 3139)	 t q[9]
Gate( 3140)	 t q[10]
Gate( 3141)	cx q[9], q[3]
Gate( 3142)	cx q[10], q[9]
Gate( 3143)	cx q[3], q[10]
Gate( 3144)	tdg q[9]
Gate( 3145)	cx q[3], q[9]
Gate( 3146)	tdg q[3]
Gate( 3147)	tdg q[9]
Gate( 3148)	 t q[10]
Gate( 3149)	cx q[10], q[9]
Gate( 3150)	cx q[3], q[10]
Gate( 3151)	cx q[9], q[3]
Gate( 3152)	 h q[10]
Gate( 3153)	 h q[9]
Gate( 3154)	 t q[2]
Gate( 3155)	 t q[8]
Gate( 3156)	 t q[9]
Gate( 3157)	cx q[8], q[2]
Gate( 3158)	cx q[9], q[8]
Gate( 3159)	cx q[2], q[9]
Gate( 3160)	tdg q[8]
Gate( 3161)	cx q[2], q[8]
