
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 h q[0]
Gate( 5876)	 s q[5]
Gate( 5877)	cx q[2], q[1]
Gate( 5878)	cx q[1], q[5]
Gate( 5879)	 h q[2]
Gate( 5880)	 h q[6]
Gate( 5881)	tdg q[14]
Gate( 5882)	 t q[2]
Gate( 5883)	 t q[6]
Gate( 5884)	cx q[2], q[14]
Gate( 5885)	cx q[14], q[6]
Gate( 5886)	tdg q[14]
Gate( 5887)	cx q[6], q[2]
Gate( 5888)	cx q[14], q[2]
Gate( 5889)	tdg q[14]
Gate( 5890)	tdg q[2]
Gate( 5891)	 t q[6]
Gate( 5892)	cx q[14], q[6]
Gate( 5893)	 s q[14]
Gate( 5894)	cx q[6], q[2]
Gate( 5895)	cx q[2], q[14]
Gate( 5896)	 h q[6]
Gate( 5897)	 h q[2]
Gate( 5898)	tdg q[5]
Gate( 5899)	 t q[1]
Gate( 5900)	 t q[2]
Gate( 5901)	cx q[1], q[5]
Gate( 5902)	cx q[5], q[2]
Gate( 5903)	tdg q[5]
Gate( 5904)	cx q[2], q[1]
Gate( 5905)	cx q[5], q[1]
Gate( 5906)	tdg q[5]
Gate( 5907)	tdg q[1]
Gate( 5908)	 t q[2]
Gate( 5909)	cx q[5], q[2]
Gate( 5910)	 s q[5]
Gate( 5911)	cx q[2], q[1]
Gate( 5912)	cx q[1], q[5]
Gate( 5913)	 h q[2]
Gate( 5914)	 h q[1]
Gate( 5915)	tdg q[3]
Gate( 5916)	 t q[4]
Gate( 5917)	 t q[1]
Gate( 5918)	cx q[4], q[3]
Gate( 5919)	cx q[3], q[1]
Gate( 5920)	tdg q[3]
Gate( 5921)	cx q[1], q[4]
Gate( 5922)	cx q[3], q[4]
Gate( 5923)	tdg q[3]
Gate( 5924)	tdg q[4]
Gate( 5925)	 t q[1]
Gate( 5926)	cx q[3], q[1]
Gate( 5927)	 s q[3]
Gate( 5928)	cx q[1], q[4]
Gate( 5929)	cx q[4], q[3]
Gate( 5930)	 h q[1]
Gate( 5931)	 h q[2]
Gate( 5932)	tdg q[5]
Gate( 5933)	 t q[1]
Gate( 5934)	 t q[2]
Gate( 5935)	cx q[1], q[5]
Gate( 5936)	cx q[5], q[2]
Gate( 5937)	tdg q[5]
Gate( 5938)	cx q[2], q[1]
Gate( 5939)	cx q[5], q[1]
Gate( 5940)	tdg q[5]
Gate( 5941)	tdg q[1]
Gate( 5942)	 t q[2]
Gate( 5943)	cx q[5], q[2]
Gate( 5944)	 s q[5]
Gate( 5945)	cx q[2], q[1]
Gate( 5946)	cx q[1], q[5]
Gate( 5947)	 h q[2]
Gate( 5948)	 h q[14]
Gate( 5949)	tdg q[2]
Gate( 5950)	 t q[6]
Gate( 5951)	 t q[14]
Gate( 5952)	cx q[6], q[2]
Gate( 5953)	cx q[2], q[14]
Gate( 5954)	tdg q[2]
Gate( 5955)	cx q[14], q[6]
Gate( 5956)	cx q[2], q[6]
Gate( 5957)	tdg q[2]
Gate( 5958)	tdg q[6]
Gate( 5959)	 t q[14]
Gate( 5960)	cx q[2], q[14]
Gate( 5961)	 s q[2]
Gate( 5962)	cx q[14], q[6]
Gate( 5963)	cx q[6], q[2]
Gate( 5964)	 h q[14]
Gate( 5965)	 h q[6]
Gate( 5966)	tdg q[0]
Gate( 5967)	 t q[1]
Gate( 5968)	 t q[6]
Gate( 5969)	cx q[1], q[0]
Gate( 5970)	cx q[0], q[6]
Gate( 5971)	tdg q[0]
Gate( 5972)	cx q[6], q[1]
Gate( 5973)	cx q[0], q[1]
Gate( 5974)	tdg q[0]
Gate( 5975)	tdg q[1]
Gate( 5976)	 t q[6]
Gate( 5977)	cx q[0], q[6]
Gate( 5978)	 s q[0]
Gate( 5979)	cx q[6], q[1]
Gate( 5980)	cx q[1], q[0]
Gate( 5981)	 h q[6]
Gate( 5982)	 h q[14]
Gate( 5983)	tdg q[2]
Gate( 5984)	 t q[6]
Gate( 5985)	 t q[14]
Gate( 5986)	cx q[6], q[2]
Gate( 5987)	cx q[2], q[14]
Gate( 5988)	tdg q[2]
Gate( 5989)	cx q[14], q[6]
Gate( 5990)	cx q[2], q[6]
Gate( 5991)	tdg q[2]
Gate( 5992)	tdg q[6]
Gate( 5993)	 t q[14]
Gate( 5994)	cx q[2], q[14]
Gate( 5995)	 s q[2]
Gate( 5996)	cx q[14], q[6]
Gate( 5997)	cx q[6], q[2]
Gate( 5998)	 h q[14]
Gate( 5999)	 h q[6]
Gate( 6000)	tdg q[0]
Gate( 6001)	 t q[1]
Gate( 6002)	 t q[6]
Gate( 6003)	cx q[1], q[0]
Gate( 6004)	cx q[0], q[6]
Gate( 6005)	tdg q[0]
Gate( 6006)	cx q[6], q[1]
Gate( 6007)	cx q[0], q[1]
Gate( 6008)	tdg q[0]
Gate( 6009)	tdg q[1]
Gate( 6010)	 t q[6]
Gate( 6011)	cx q[0], q[6]
Gate( 6012)	 s q[0]
Gate( 6013)	cx q[6], q[1]
Gate( 6014)	cx q[1], q[0]
Gate( 6015)	 h q[6]
Gate( 6016)	 h q[6]
Gate( 6017)	tdg q[14]
Gate( 6018)	 t q[2]
Gate( 6019)	 t q[6]
Gate( 6020)	cx q[2], q[14]
Gate( 6021)	cx q[14], q[6]
Gate( 6022)	tdg q[14]
Gate( 6023)	cx q[6], q[2]
Gate( 6024)	cx q[14], q[2]
Gate( 6025)	tdg q[14]
Gate( 6026)	tdg q[2]
Gate( 6027)	 t q[6]
Gate( 6028)	cx q[14], q[6]
Gate( 6029)	 s q[14]
Gate( 6030)	cx q[6], q[2]
Gate( 6031)	cx q[2], q[14]
Gate( 6032)	 h q[6]
Gate( 6033)	 h q[2]
Gate( 6034)	tdg q[5]
Gate( 6035)	 t q[1]
Gate( 6036)	 t q[2]
Gate( 6037)	cx q[1], q[5]
Gate( 6038)	cx q[5], q[2]
Gate( 6039)	tdg q[5]
Gate( 6040)	cx q[2], q[1]
Gate( 6041)	cx q[5], q[1]
Gate( 6042)	tdg q[5]
Gate( 6043)	tdg q[1]
Gate( 6044)	 t q[2]
Gate( 6045)	cx q[5], q[2]
Gate( 6046)	 s q[5]
Gate( 6047)	cx q[2], q[1]
Gate( 6048)	cx q[1], q[5]
Gate( 6049)	 h q[2]
Gate( 6050)	 h q[1]
Gate( 6051)	tdg q[3]
Gate( 6052)	 t q[4]
Gate( 6053)	 t q[1]
Gate( 6054)	cx q[4], q[3]
Gate( 6055)	cx q[3], q[1]
Gate( 6056)	tdg q[3]
Gate( 6057)	cx q[1], q[4]
Gate( 6058)	cx q[3], q[4]
Gate( 6059)	tdg q[3]
Gate( 6060)	tdg q[4]
Gate( 6061)	 t q[1]
Gate( 6062)	cx q[3], q[1]
Gate( 6063)	 s q[3]
Gate( 6064)	cx q[1], q[4]
Gate( 6065)	cx q[4], q[3]
Gate( 6066)	 h q[1]
Gate( 6067)	 h q[2]
Gate( 6068)	tdg q[5]
Gate( 6069)	 t q[1]
Gate( 6070)	 t q[2]
Gate( 6071)	cx q[1], q[5]
Gate( 6072)	cx q[5], q[2]
Gate( 6073)	tdg q[5]
Gate( 6074)	cx q[2], q[1]
Gate( 6075)	cx q[5], q[1]
Gate( 6076)	tdg q[5]
Gate( 6077)	tdg q[1]
Gate( 6078)	 t q[2]
Gate( 6079)	cx q[5], q[2]
Gate( 6080)	 s q[5]
Gate( 6081)	cx q[2], q[1]
Gate( 6082)	cx q[1], q[5]
Gate( 6083)	 h q[2]
Gate( 6084)	 h q[6]
Gate( 6085)	tdg q[14]
Gate( 6086)	 t q[2]
Gate( 6087)	 t q[6]
Gate( 6088)	cx q[2], q[14]
Gate( 6089)	cx q[14], q[6]
Gate( 6090)	tdg q[14]
Gate( 6091)	cx q[6], q[2]
Gate( 6092)	cx q[14], q[2]
Gate( 6093)	tdg q[14]
Gate( 6094)	tdg q[2]
Gate( 6095)	 t q[6]
Gate( 6096)	cx q[14], q[6]
Gate( 6097)	 s q[14]
Gate( 6098)	cx q[6], q[2]
Gate( 6099)	cx q[2], q[14]
Gate( 6100)	 h q[6]
Gate( 6101)	 h q[2]
Gate( 6102)	tdg q[5]
Gate( 6103)	 t q[1]
Gate( 6104)	 t q[2]
Gate( 6105)	cx q[1], q[5]
Gate( 6106)	cx q[5], q[2]
Gate( 6107)	tdg q[5]
Gate( 6108)	cx q[2], q[1]
Gate( 6109)	cx q[5], q[1]
Gate( 6110)	tdg q[5]
Gate( 6111)	tdg q[1]
Gate( 6112)	 t q[2]
Gate( 6113)	cx q[5], q[2]
Gate( 6114)	 s q[5]
Gate( 6115)	cx q[2], q[1]
Gate( 6116)	cx q[1], q[5]
Gate( 6117)	 h q[2]
Gate( 6118)	 h q[1]
Gate( 6119)	tdg q[3]
Gate( 6120)	 t q[4]
Gate( 6121)	 t q[1]
Gate( 6122)	cx q[4], q[3]
Gate( 6123)	cx q[3], q[1]
Gate( 6124)	tdg q[3]
Gate( 6125)	cx q[1], q[4]
Gate( 6126)	cx q[3], q[4]
Gate( 6127)	tdg q[3]
Gate( 6128)	tdg q[4]
Gate( 6129)	 t q[1]
Gate( 6130)	cx q[3], q[1]
Gate( 6131)	 s q[3]
Gate( 6132)	cx q[1], q[4]
Gate( 6133)	cx q[4], q[3]
Gate( 6134)	 h q[1]
Gate( 6135)	 h q[2]
Gate( 6136)	tdg q[5]
Gate( 6137)	 t q[1]
Gate( 6138)	 t q[2]
Gate( 6139)	cx q[1], q[5]
Gate( 6140)	cx q[5], q[2]
Gate( 6141)	tdg q[5]
Gate( 6142)	cx q[2], q[1]
Gate( 6143)	cx q[5], q[1]
Gate( 6144)	tdg q[5]
Gate( 6145)	tdg q[1]
Gate( 6146)	 t q[2]
Gate( 6147)	cx q[5], q[2]
Gate( 6148)	 s q[5]
Gate( 6149)	cx q[2], q[1]
Gate( 6150)	cx q[1], q[5]
Gate( 6151)	 h q[2]
Gate( 6152)	 h q[6]
Gate( 6153)	 x q[0]
Gate( 6154)	 x q[1]
Gate( 6155)	 x q[2]
Gate( 6156)	 x q[3]
Gate( 6157)	 x q[4]
Gate( 6158)	 x q[5]
Gate( 6159)	 x q[6]
Gate( 6160)	 h q[0]
Gate( 6161)	 h q[1]
Gate( 6162)	 h q[2]
Gate( 6163)	 h q[3]
Gate( 6164)	 h q[4]
Gate( 6165)	 h q[5]
Gate( 6166)	 h q[6]
Gate( 6167)	cx q[7], q[0]
Gate( 6168)	cx q[9], q[1]
Gate( 6169)	cx q[11], q[2]
Gate( 6170)	cx q[13], q[3]
Gate( 6171)	cx q[8], q[4]
Gate( 6172)	cx q[9], q[4]
Gate( 6173)	cx q[10], q[5]
Gate( 6174)	cx q[11], q[5]
Gate( 6175)	cx q[12], q[6]
Gate( 6176)	cx q[13], q[6]
Gate( 6177)	 x q[7]
Gate( 6178)	 x q[9]
Gate( 6179)	 x q[10]
Gate( 6180)	 x q[11]
Gate( 6181)	 x q[12]
Gate( 6182)	 x q[13]
Gate( 6183)	 h q[13]
Gate( 6184)	 h q[0]
Gate( 6185)	tdg q[9]
Gate( 6186)	 t q[13]
Gate( 6187)	 t q[0]
Gate( 6188)	cx q[13], q[9]
Gate( 6189)	cx q[9], q[0]
Gate( 6190)	tdg q[9]
Gate( 6191)	cx q[0], q[13]
Gate( 6192)	cx q[9], q[13]
Gate( 6193)	tdg q[9]
Gate( 6194)	tdg q[13]
Gate( 6195)	 t q[0]
Gate( 6196)	cx q[9], q[0]
Gate( 6197)	 s q[9]
Gate( 6198)	cx q[0], q[13]
Gate( 6199)	cx q[13], q[9]
Gate( 6200)	 h q[0]
Gate( 6201)	 h q[13]
Gate( 6202)	tdg q[7]
Gate( 6203)	 t q[8]
Gate( 6204)	 t q[13]
Gate( 6205)	cx q[8], q[7]
Gate( 6206)	cx q[7], q[13]
Gate( 6207)	tdg q[7]
Gate( 6208)	cx q[13], q[8]
Gate( 6209)	cx q[7], q[8]
Gate( 6210)	tdg q[7]
Gate( 6211)	tdg q[8]
Gate( 6212)	 t q[13]
Gate( 6213)	cx q[7], q[13]
Gate( 6214)	 s q[7]
Gate( 6215)	cx q[13], q[8]
Gate( 6216)	cx q[8], q[7]
Gate( 6217)	 h q[13]
Gate( 6218)	 h q[0]
Gate( 6219)	tdg q[9]
Gate( 6220)	 t q[13]
Gate( 6221)	 t q[0]
Gate( 6222)	cx q[13], q[9]
Gate( 6223)	cx q[9], q[0]
Gate( 6224)	tdg q[9]
Gate( 6225)	cx q[0], q[13]
Gate( 6226)	cx q[9], q[13]
Gate( 6227)	tdg q[9]
Gate( 6228)	tdg q[13]
Gate( 6229)	 t q[0]
Gate( 6230)	cx q[9], q[0]
Gate( 6231)	 s q[9]
Gate( 6232)	cx q[0], q[13]
Gate( 6233)	cx q[13], q[9]
Gate( 6234)	 h q[0]
Gate( 6235)	 h q[13]
Gate( 6236)	tdg q[7]
Gate( 6237)	 t q[8]
Gate( 6238)	 t q[13]
Gate( 6239)	cx q[8], q[7]
Gate( 6240)	cx q[7], q[13]
Gate( 6241)	tdg q[7]
Gate( 6242)	cx q[13], q[8]
Gate( 6243)	cx q[7], q[8]
Gate( 6244)	tdg q[7]
Gate( 6245)	tdg q[8]
Gate( 6246)	 t q[13]
Gate( 6247)	cx q[7], q[13]
Gate( 6248)	 s q[7]
Gate( 6249)	cx q[13], q[8]
Gate( 6250)	cx q[8], q[7]
Gate( 6251)	 h q[13]
Gate( 6252)	 h q[13]
Gate( 6253)	tdg q[0]
Gate( 6254)	 t q[9]
Gate( 6255)	 t q[13]
Gate( 6256)	cx q[9], q[0]
Gate( 6257)	cx q[0], q[13]
Gate( 6258)	tdg q[0]
Gate( 6259)	cx q[13], q[9]
Gate( 6260)	cx q[0], q[9]
Gate( 6261)	tdg q[0]
Gate( 6262)	tdg q[9]
Gate( 6263)	 t q[13]
Gate( 6264)	cx q[0], q[13]
Gate( 6265)	 s q[0]
Gate( 6266)	cx q[13], q[9]
Gate( 6267)	cx q[9], q[0]
Gate( 6268)	 h q[13]
Gate( 6269)	 h q[9]
Gate( 6270)	tdg q[12]
Gate( 6271)	 t q[8]
Gate( 6272)	 t q[9]
Gate( 6273)	cx q[8], q[12]
Gate( 6274)	cx q[12], q[9]
Gate( 6275)	tdg q[12]
Gate( 6276)	cx q[9], q[8]
Gate( 6277)	cx q[12], q[8]
Gate( 6278)	tdg q[12]
Gate( 6279)	tdg q[8]
Gate( 6280)	 t q[9]
Gate( 6281)	cx q[12], q[9]
Gate( 6282)	 s q[12]
Gate( 6283)	cx q[9], q[8]
Gate( 6284)	cx q[8], q[12]
Gate( 6285)	 h q[9]
Gate( 6286)	 h q[8]
Gate( 6287)	tdg q[10]
Gate( 6288)	 t q[11]
Gate( 6289)	 t q[8]
Gate( 6290)	cx q[11], q[10]
Gate( 6291)	cx q[10], q[8]
Gate( 6292)	tdg q[10]
Gate( 6293)	cx q[8], q[11]
Gate( 6294)	cx q[10], q[11]
Gate( 6295)	tdg q[10]
Gate( 6296)	tdg q[11]
Gate( 6297)	 t q[8]
Gate( 6298)	cx q[10], q[8]
Gate( 6299)	 s q[10]
Gate( 6300)	cx q[8], q[11]
Gate( 6301)	cx q[11], q[10]
Gate( 6302)	 h q[8]
Gate( 6303)	 h q[9]
Gate( 6304)	tdg q[12]
Gate( 6305)	 t q[8]
Gate( 6306)	 t q[9]
Gate( 6307)	cx q[8], q[12]
Gate( 6308)	cx q[12], q[9]
Gate( 6309)	tdg q[12]
Gate( 6310)	cx q[9], q[8]
Gate( 6311)	cx q[12], q[8]
Gate( 6312)	tdg q[12]
Gate( 6313)	tdg q[8]
Gate( 6314)	 t q[9]
Gate( 6315)	cx q[12], q[9]
Gate( 6316)	 s q[12]
Gate( 6317)	cx q[9], q[8]
Gate( 6318)	cx q[8], q[12]
Gate( 6319)	 h q[9]
Gate( 6320)	 h q[13]
Gate( 6321)	tdg q[0]
Gate( 6322)	 t q[9]
Gate( 6323)	 t q[13]
Gate( 6324)	cx q[9], q[0]
Gate( 6325)	cx q[0], q[13]
Gate( 6326)	tdg q[0]
Gate( 6327)	cx q[13], q[9]
Gate( 6328)	cx q[0], q[9]
Gate( 6329)	tdg q[0]
Gate( 6330)	tdg q[9]
Gate( 6331)	 t q[13]
Gate( 6332)	cx q[0], q[13]
Gate( 6333)	 s q[0]
Gate( 6334)	cx q[13], q[9]
Gate( 6335)	cx q[9], q[0]
Gate( 6336)	 h q[13]
Gate( 6337)	 h q[9]
Gate( 6338)	tdg q[12]
Gate( 6339)	 t q[8]
Gate( 6340)	 t q[9]
Gate( 6341)	cx q[8], q[12]
Gate( 6342)	cx q[12], q[9]
Gate( 6343)	tdg q[12]
Gate( 6344)	cx q[9], q[8]
Gate( 6345)	cx q[12], q[8]
Gate( 6346)	tdg q[12]
Gate( 6347)	tdg q[8]
Gate( 6348)	 t q[9]
Gate( 6349)	cx q[12], q[9]
Gate( 6350)	 s q[12]
Gate( 6351)	cx q[9], q[8]
Gate( 6352)	cx q[8], q[12]
Gate( 6353)	 h q[9]
Gate( 6354)	 h q[8]
Gate( 6355)	tdg q[10]
Gate( 6356)	 t q[11]
Gate( 6357)	 t q[8]
Gate( 6358)	cx q[11], q[10]
Gate( 6359)	cx q[10], q[8]
Gate( 6360)	tdg q[10]
Gate( 6361)	cx q[8], q[11]
Gate( 6362)	cx q[10], q[11]
Gate( 6363)	tdg q[10]
Gate( 6364)	tdg q[11]
Gate( 6365)	 t q[8]
Gate( 6366)	cx q[10], q[8]
Gate( 6367)	 s q[10]
Gate( 6368)	cx q[8], q[11]
Gate( 6369)	cx q[11], q[10]
Gate( 6370)	 h q[8]
Gate( 6371)	 h q[9]
Gate( 6372)	tdg q[12]
Gate( 6373)	 t q[8]
Gate( 6374)	 t q[9]
Gate( 6375)	cx q[8], q[12]
Gate( 6376)	cx q[12], q[9]
Gate( 6377)	tdg q[12]
Gate( 6378)	cx q[9], q[8]
Gate( 6379)	cx q[12], q[8]
Gate( 6380)	tdg q[12]
Gate( 6381)	tdg q[8]
Gate( 6382)	 t q[9]
Gate( 6383)	cx q[12], q[9]
Gate( 6384)	 s q[12]
Gate( 6385)	cx q[9], q[8]
Gate( 6386)	cx q[8], q[12]
Gate( 6387)	 h q[9]
Gate( 6388)	 h q[0]
Gate( 6389)	tdg q[9]
Gate( 6390)	 t q[13]
Gate( 6391)	 t q[0]
Gate( 6392)	cx q[13], q[9]
Gate( 6393)	cx q[9], q[0]
Gate( 6394)	tdg q[9]
Gate( 6395)	cx q[0], q[13]
Gate( 6396)	cx q[9], q[13]
Gate( 6397)	tdg q[9]
Gate( 6398)	tdg q[13]
Gate( 6399)	 t q[0]
Gate( 6400)	cx q[9], q[0]
Gate( 6401)	 s q[9]
Gate( 6402)	cx q[0], q[13]
Gate( 6403)	cx q[13], q[9]
Gate( 6404)	 h q[0]
Gate( 6405)	 h q[13]
Gate( 6406)	tdg q[7]
Gate( 6407)	 t q[8]
Gate( 6408)	 t q[13]
Gate( 6409)	cx q[8], q[7]
Gate( 6410)	cx q[7], q[13]
Gate( 6411)	tdg q[7]
Gate( 6412)	cx q[13], q[8]
Gate( 6413)	cx q[7], q[8]
Gate( 6414)	tdg q[7]
Gate( 6415)	tdg q[8]
Gate( 6416)	 t q[13]
Gate( 6417)	cx q[7], q[13]
Gate( 6418)	 s q[7]
Gate( 6419)	cx q[13], q[8]
Gate( 6420)	cx q[8], q[7]
Gate( 6421)	 h q[13]
Gate( 6422)	 h q[0]
Gate( 6423)	tdg q[9]
Gate( 6424)	 t q[13]
Gate( 6425)	 t q[0]
Gate( 6426)	cx q[13], q[9]
Gate( 6427)	cx q[9], q[0]
Gate( 6428)	tdg q[9]
Gate( 6429)	cx q[0], q[13]
Gate( 6430)	cx q[9], q[13]
Gate( 6431)	tdg q[9]
Gate( 6432)	tdg q[13]
Gate( 6433)	 t q[0]
Gate( 6434)	cx q[9], q[0]
Gate( 6435)	 s q[9]
Gate( 6436)	cx q[0], q[13]
Gate( 6437)	cx q[13], q[9]
Gate( 6438)	 h q[0]
Gate( 6439)	 h q[13]
Gate( 6440)	tdg q[7]
Gate( 6441)	 t q[8]
Gate( 6442)	 t q[13]
Gate( 6443)	cx q[8], q[7]
Gate( 6444)	cx q[7], q[13]
Gate( 6445)	tdg q[7]
Gate( 6446)	cx q[13], q[8]
Gate( 6447)	cx q[7], q[8]
Gate( 6448)	tdg q[7]
Gate( 6449)	tdg q[8]
Gate( 6450)	 t q[13]
Gate( 6451)	cx q[7], q[13]
Gate( 6452)	 s q[7]
Gate( 6453)	cx q[13], q[8]
Gate( 6454)	cx q[8], q[7]
Gate( 6455)	 h q[13]
Gate( 6456)	 h q[13]
Gate( 6457)	tdg q[0]
Gate( 6458)	 t q[9]
Gate( 6459)	 t q[13]
Gate( 6460)	cx q[9], q[0]
Gate( 6461)	cx q[0], q[13]
Gate( 6462)	tdg q[0]
Gate( 6463)	cx q[13], q[9]
Gate( 6464)	cx q[0], q[9]
Gate( 6465)	tdg q[0]
Gate( 6466)	tdg q[9]
Gate( 6467)	 t q[13]
Gate( 6468)	cx q[0], q[13]
Gate( 6469)	 s q[0]
Gate( 6470)	cx q[13], q[9]
Gate( 6471)	cx q[9], q[0]
Gate( 6472)	 h q[13]
Gate( 6473)	 h q[9]
Gate( 6474)	tdg q[12]
Gate( 6475)	 t q[8]
Gate( 6476)	 t q[9]
Gate( 6477)	cx q[8], q[12]
Gate( 6478)	cx q[12], q[9]
Gate( 6479)	tdg q[12]
Gate( 6480)	cx q[9], q[8]
Gate( 6481)	cx q[12], q[8]
Gate( 6482)	tdg q[12]
Gate( 6483)	tdg q[8]
Gate( 6484)	 t q[9]
Gate( 6485)	cx q[12], q[9]
Gate( 6486)	 s q[12]
Gate( 6487)	cx q[9], q[8]
Gate( 6488)	cx q[8], q[12]
Gate( 6489)	 h q[9]
Gate( 6490)	 h q[8]
Gate( 6491)	tdg q[10]
Gate( 6492)	 t q[11]
Gate( 6493)	 t q[8]
Gate( 6494)	cx q[11], q[10]
Gate( 6495)	cx q[10], q[8]
Gate( 6496)	tdg q[10]
Gate( 6497)	cx q[8], q[11]
Gate( 6498)	cx q[10], q[11]
Gate( 6499)	tdg q[10]
Gate( 6500)	tdg q[11]
Gate( 6501)	 t q[8]
Gate( 6502)	cx q[10], q[8]
Gate( 6503)	 s q[10]
Gate( 6504)	cx q[8], q[11]
Gate( 6505)	cx q[11], q[10]
Gate( 6506)	 h q[8]
Gate( 6507)	 h q[9]
Gate( 6508)	tdg q[12]
Gate( 6509)	 t q[8]
Gate( 6510)	 t q[9]
Gate( 6511)	cx q[8], q[12]
Gate( 6512)	cx q[12], q[9]
Gate( 6513)	tdg q[12]
Gate( 6514)	cx q[9], q[8]
Gate( 6515)	cx q[12], q[8]
Gate( 6516)	tdg q[12]
Gate( 6517)	tdg q[8]
Gate( 6518)	 t q[9]
Gate( 6519)	cx q[12], q[9]
Gate( 6520)	 s q[12]
Gate( 6521)	cx q[9], q[8]
Gate( 6522)	cx q[8], q[12]
Gate( 6523)	 h q[9]
Gate( 6524)	 h q[13]
Gate( 6525)	tdg q[0]
Gate( 6526)	 t q[9]
Gate( 6527)	 t q[13]
Gate( 6528)	cx q[9], q[0]
Gate( 6529)	cx q[0], q[13]
Gate( 6530)	tdg q[0]
Gate( 6531)	cx q[13], q[9]
Gate( 6532)	cx q[0], q[9]
Gate( 6533)	tdg q[0]
Gate( 6534)	tdg q[9]
Gate( 6535)	 t q[13]
Gate( 6536)	cx q[0], q[13]
Gate( 6537)	 s q[0]
Gate( 6538)	cx q[13], q[9]
Gate( 6539)	cx q[9], q[0]
Gate( 6540)	 h q[13]
Gate( 6541)	 h q[9]
Gate( 6542)	tdg q[12]
Gate( 6543)	 t q[8]
Gate( 6544)	 t q[9]
Gate( 6545)	cx q[8], q[12]
Gate( 6546)	cx q[12], q[9]
Gate( 6547)	tdg q[12]
Gate( 6548)	cx q[9], q[8]
Gate( 6549)	cx q[12], q[8]
Gate( 6550)	tdg q[12]
Gate( 6551)	tdg q[8]
Gate( 6552)	 t q[9]
Gate( 6553)	cx q[12], q[9]
Gate( 6554)	 s q[12]
Gate( 6555)	cx q[9], q[8]
Gate( 6556)	cx q[8], q[12]
Gate( 6557)	 h q[9]
Gate( 6558)	 h q[8]
Gate( 6559)	tdg q[10]
Gate( 6560)	 t q[11]
Gate( 6561)	 t q[8]
Gate( 6562)	cx q[11], q[10]
Gate( 6563)	cx q[10], q[8]
Gate( 6564)	tdg q[10]
Gate( 6565)	cx q[8], q[11]
Gate( 6566)	cx q[10], q[11]
Gate( 6567)	tdg q[10]
Gate( 6568)	tdg q[11]
Gate( 6569)	 t q[8]
Gate( 6570)	cx q[10], q[8]
Gate( 6571)	 s q[10]
Gate( 6572)	cx q[8], q[11]
Gate( 6573)	cx q[11], q[10]
Gate( 6574)	 h q[8]
Gate( 6575)	 h q[9]
Gate( 6576)	tdg q[12]
Gate( 6577)	 t q[8]
Gate( 6578)	 t q[9]
Gate( 6579)	cx q[8], q[12]
Gate( 6580)	cx q[12], q[9]
Gate( 6581)	tdg q[12]
Gate( 6582)	cx q[9], q[8]
Gate( 6583)	cx q[12], q[8]
Gate( 6584)	tdg q[12]
Gate( 6585)	tdg q[8]
Gate( 6586)	 t q[9]
Gate( 6587)	cx q[12], q[9]
Gate( 6588)	 s q[12]
Gate( 6589)	cx q[9], q[8]
Gate( 6590)	cx q[8], q[12]
Gate( 6591)	 h q[9]
Gate( 6592)	 h q[13]
Gate( 6593)	 x q[7]
Gate( 6594)	 x q[9]
Gate( 6595)	 x q[10]
Gate( 6596)	 x q[11]
Gate( 6597)	 x q[12]
Gate( 6598)	 x q[13]
Gate( 6599)	cx q[7], q[0]
Gate( 6600)	cx q[9], q[1]
Gate( 6601)	cx q[11], q[2]
Gate( 6602)	cx q[13], q[3]
Gate( 6603)	cx q[8], q[4]
Gate( 6604)	cx q[9], q[4]
Gate( 6605)	cx q[10], q[5]
Gate( 6606)	cx q[11], q[5]
Gate( 6607)	cx q[12], q[6]
Gate( 6608)	cx q[13], q[6]
Gate( 6609)	 h q[0]
Gate( 6610)	 h q[1]
Gate( 6611)	 h q[2]
Gate( 6612)	 h q[3]
Gate( 6613)	 h q[4]
Gate( 6614)	 h q[5]
Gate( 6615)	 h q[6]
Gate( 6616)	 x q[0]
Gate( 6617)	 x q[1]
Gate( 6618)	 x q[2]
Gate( 6619)	 x q[3]
Gate( 6620)	 x q[4]
Gate( 6621)	 x q[5]
Gate( 6622)	 x q[6]
Gate( 6623)	 h q[6]
Gate( 6624)	 h q[14]
Gate( 6625)	tdg q[2]
Gate( 6626)	 t q[6]
Gate( 6627)	 t q[14]
Gate( 6628)	cx q[6], q[2]
Gate( 6629)	cx q[2], q[14]
Gate( 6630)	tdg q[2]
Gate( 6631)	cx q[14], q[6]
Gate( 6632)	cx q[2], q[6]
Gate( 6633)	tdg q[2]
Gate( 6634)	tdg q[6]
Gate( 6635)	 t q[14]
Gate( 6636)	cx q[2], q[14]
Gate( 6637)	 s q[2]
Gate( 6638)	cx q[14], q[6]
Gate( 6639)	cx q[6], q[2]
Gate( 6640)	 h q[14]
Gate( 6641)	 h q[6]
Gate( 6642)	tdg q[0]
Gate( 6643)	 t q[1]
Gate( 6644)	 t q[6]
Gate( 6645)	cx q[1], q[0]
Gate( 6646)	cx q[0], q[6]
Gate( 6647)	tdg q[0]
Gate( 6648)	cx q[6], q[1]
Gate( 6649)	cx q[0], q[1]
Gate( 6650)	tdg q[0]
Gate( 6651)	tdg q[1]
Gate( 6652)	 t q[6]
Gate( 6653)	cx q[0], q[6]
Gate( 6654)	 s q[0]
Gate( 6655)	cx q[6], q[1]
Gate( 6656)	cx q[1], q[0]
Gate( 6657)	 h q[6]
