
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 h q[1]
Gate(29449)	 h q[0]
Gate(29450)	 h q[10]
Gate(29451)	 t q[1]
Gate(29452)	 t q[9]
Gate(29453)	 t q[10]
Gate(29454)	cx q[9], q[1]
Gate(29455)	cx q[10], q[9]
Gate(29456)	cx q[1], q[10]
Gate(29457)	tdg q[9]
Gate(29458)	cx q[1], q[9]
Gate(29459)	tdg q[1]
Gate(29460)	tdg q[9]
Gate(29461)	 t q[10]
Gate(29462)	cx q[10], q[9]
Gate(29463)	cx q[1], q[10]
Gate(29464)	cx q[9], q[1]
Gate(29465)	 h q[10]
Gate(29466)	 h q[9]
Gate(29467)	 t q[2]
Gate(29468)	 t q[8]
Gate(29469)	 t q[9]
Gate(29470)	cx q[8], q[2]
Gate(29471)	cx q[9], q[8]
Gate(29472)	cx q[2], q[9]
Gate(29473)	tdg q[8]
Gate(29474)	cx q[2], q[8]
Gate(29475)	tdg q[2]
Gate(29476)	tdg q[8]
Gate(29477)	 t q[9]
Gate(29478)	cx q[9], q[8]
Gate(29479)	cx q[2], q[9]
Gate(29480)	cx q[8], q[2]
Gate(29481)	 h q[9]
Gate(29482)	 h q[8]
Gate(29483)	 t q[5]
Gate(29484)	 t q[4]
Gate(29485)	 t q[8]
Gate(29486)	cx q[4], q[5]
Gate(29487)	cx q[8], q[4]
Gate(29488)	cx q[5], q[8]
Gate(29489)	tdg q[4]
Gate(29490)	cx q[5], q[4]
Gate(29491)	tdg q[5]
Gate(29492)	tdg q[4]
Gate(29493)	 t q[8]
Gate(29494)	cx q[8], q[4]
Gate(29495)	cx q[5], q[8]
Gate(29496)	cx q[4], q[5]
Gate(29497)	 h q[8]
Gate(29498)	 h q[9]
Gate(29499)	 t q[2]
Gate(29500)	 t q[8]
Gate(29501)	 t q[9]
Gate(29502)	cx q[8], q[2]
Gate(29503)	cx q[9], q[8]
Gate(29504)	cx q[2], q[9]
Gate(29505)	tdg q[8]
Gate(29506)	cx q[2], q[8]
Gate(29507)	tdg q[2]
Gate(29508)	tdg q[8]
Gate(29509)	 t q[9]
Gate(29510)	cx q[9], q[8]
Gate(29511)	cx q[2], q[9]
Gate(29512)	cx q[8], q[2]
Gate(29513)	 h q[9]
Gate(29514)	 h q[10]
Gate(29515)	 t q[1]
Gate(29516)	 t q[9]
Gate(29517)	 t q[10]
Gate(29518)	cx q[9], q[1]
Gate(29519)	cx q[10], q[9]
Gate(29520)	cx q[1], q[10]
Gate(29521)	tdg q[9]
Gate(29522)	cx q[1], q[9]
Gate(29523)	tdg q[1]
Gate(29524)	tdg q[9]
Gate(29525)	 t q[10]
Gate(29526)	cx q[10], q[9]
Gate(29527)	cx q[1], q[10]
Gate(29528)	cx q[9], q[1]
Gate(29529)	 h q[10]
Gate(29530)	 h q[0]
Gate(29531)	 t q[3]
Gate(29532)	 t q[10]
Gate(29533)	 t q[0]
Gate(29534)	cx q[10], q[3]
Gate(29535)	cx q[0], q[10]
Gate(29536)	cx q[3], q[0]
Gate(29537)	tdg q[10]
Gate(29538)	cx q[3], q[10]
Gate(29539)	tdg q[3]
Gate(29540)	tdg q[10]
Gate(29541)	 t q[0]
Gate(29542)	cx q[0], q[10]
Gate(29543)	cx q[3], q[0]
Gate(29544)	cx q[10], q[3]
Gate(29545)	 h q[0]
Gate(29546)	 h q[10]
Gate(29547)	 t q[1]
Gate(29548)	 t q[9]
Gate(29549)	 t q[10]
Gate(29550)	cx q[9], q[1]
Gate(29551)	cx q[10], q[9]
Gate(29552)	cx q[1], q[10]
Gate(29553)	tdg q[9]
Gate(29554)	cx q[1], q[9]
Gate(29555)	tdg q[1]
Gate(29556)	tdg q[9]
Gate(29557)	 t q[10]
Gate(29558)	cx q[10], q[9]
Gate(29559)	cx q[1], q[10]
Gate(29560)	cx q[9], q[1]
Gate(29561)	 h q[10]
Gate(29562)	 h q[9]
Gate(29563)	 t q[2]
Gate(29564)	 t q[8]
Gate(29565)	 t q[9]
Gate(29566)	cx q[8], q[2]
Gate(29567)	cx q[9], q[8]
Gate(29568)	cx q[2], q[9]
Gate(29569)	tdg q[8]
Gate(29570)	cx q[2], q[8]
Gate(29571)	tdg q[2]
Gate(29572)	tdg q[8]
Gate(29573)	 t q[9]
Gate(29574)	cx q[9], q[8]
Gate(29575)	cx q[2], q[9]
Gate(29576)	cx q[8], q[2]
Gate(29577)	 h q[9]
Gate(29578)	 h q[8]
Gate(29579)	 t q[5]
Gate(29580)	 t q[4]
Gate(29581)	 t q[8]
Gate(29582)	cx q[4], q[5]
Gate(29583)	cx q[8], q[4]
Gate(29584)	cx q[5], q[8]
Gate(29585)	tdg q[4]
Gate(29586)	cx q[5], q[4]
Gate(29587)	tdg q[5]
Gate(29588)	tdg q[4]
Gate(29589)	 t q[8]
Gate(29590)	cx q[8], q[4]
Gate(29591)	cx q[5], q[8]
Gate(29592)	cx q[4], q[5]
Gate(29593)	 h q[8]
Gate(29594)	 h q[9]
Gate(29595)	 t q[2]
Gate(29596)	 t q[8]
Gate(29597)	 t q[9]
Gate(29598)	cx q[8], q[2]
Gate(29599)	cx q[9], q[8]
Gate(29600)	cx q[2], q[9]
Gate(29601)	tdg q[8]
Gate(29602)	cx q[2], q[8]
Gate(29603)	tdg q[2]
Gate(29604)	tdg q[8]
Gate(29605)	 t q[9]
Gate(29606)	cx q[9], q[8]
Gate(29607)	cx q[2], q[9]
Gate(29608)	cx q[8], q[2]
Gate(29609)	 h q[9]
Gate(29610)	 h q[10]
Gate(29611)	 t q[1]
Gate(29612)	 t q[9]
Gate(29613)	 t q[10]
Gate(29614)	cx q[9], q[1]
Gate(29615)	cx q[10], q[9]
Gate(29616)	cx q[1], q[10]
Gate(29617)	tdg q[9]
Gate(29618)	cx q[1], q[9]
Gate(29619)	tdg q[1]
Gate(29620)	tdg q[9]
Gate(29621)	 t q[10]
Gate(29622)	cx q[10], q[9]
Gate(29623)	cx q[1], q[10]
Gate(29624)	cx q[9], q[1]
Gate(29625)	 h q[10]
Gate(29626)	 h q[2]
Gate(29627)	 t q[6]
Gate(29628)	 t q[10]
Gate(29629)	 t q[2]
Gate(29630)	cx q[10], q[6]
Gate(29631)	cx q[2], q[10]
Gate(29632)	cx q[6], q[2]
Gate(29633)	tdg q[10]
Gate(29634)	cx q[6], q[10]
Gate(29635)	tdg q[6]
Gate(29636)	tdg q[10]
Gate(29637)	 t q[2]
Gate(29638)	cx q[2], q[10]
Gate(29639)	cx q[6], q[2]
Gate(29640)	cx q[10], q[6]
Gate(29641)	 h q[2]
Gate(29642)	 h q[10]
Gate(29643)	 t q[9]
Gate(29644)	 t q[7]
Gate(29645)	 t q[10]
Gate(29646)	cx q[7], q[9]
Gate(29647)	cx q[10], q[7]
Gate(29648)	cx q[9], q[10]
Gate(29649)	tdg q[7]
Gate(29650)	cx q[9], q[7]
Gate(29651)	tdg q[9]
Gate(29652)	tdg q[7]
Gate(29653)	 t q[10]
Gate(29654)	cx q[10], q[7]
Gate(29655)	cx q[9], q[10]
Gate(29656)	cx q[7], q[9]
Gate(29657)	 h q[10]
Gate(29658)	 h q[2]
Gate(29659)	 t q[6]
Gate(29660)	 t q[10]
Gate(29661)	 t q[2]
Gate(29662)	cx q[10], q[6]
Gate(29663)	cx q[2], q[10]
Gate(29664)	cx q[6], q[2]
Gate(29665)	tdg q[10]
Gate(29666)	cx q[6], q[10]
Gate(29667)	tdg q[6]
Gate(29668)	tdg q[10]
Gate(29669)	 t q[2]
Gate(29670)	cx q[2], q[10]
Gate(29671)	cx q[6], q[2]
Gate(29672)	cx q[10], q[6]
Gate(29673)	 h q[2]
Gate(29674)	 h q[10]
Gate(29675)	 t q[9]
Gate(29676)	 t q[7]
Gate(29677)	 t q[10]
Gate(29678)	cx q[7], q[9]
Gate(29679)	cx q[10], q[7]
Gate(29680)	cx q[9], q[10]
Gate(29681)	tdg q[7]
Gate(29682)	cx q[9], q[7]
Gate(29683)	tdg q[9]
Gate(29684)	tdg q[7]
Gate(29685)	 t q[10]
Gate(29686)	cx q[10], q[7]
Gate(29687)	cx q[9], q[10]
Gate(29688)	cx q[7], q[9]
Gate(29689)	 h q[10]
Gate(29690)	 h q[0]
Gate(29691)	 t q[2]
Gate(29692)	 t q[10]
Gate(29693)	 t q[0]
Gate(29694)	cx q[10], q[2]
Gate(29695)	cx q[0], q[10]
Gate(29696)	cx q[2], q[0]
Gate(29697)	tdg q[10]
Gate(29698)	cx q[2], q[10]
Gate(29699)	tdg q[2]
Gate(29700)	tdg q[10]
Gate(29701)	 t q[0]
Gate(29702)	cx q[0], q[10]
Gate(29703)	cx q[2], q[0]
Gate(29704)	cx q[10], q[2]
Gate(29705)	 h q[0]
Gate(29706)	 h q[10]
Gate(29707)	 t q[1]
Gate(29708)	 t q[9]
Gate(29709)	 t q[10]
Gate(29710)	cx q[9], q[1]
Gate(29711)	cx q[10], q[9]
Gate(29712)	cx q[1], q[10]
Gate(29713)	tdg q[9]
Gate(29714)	cx q[1], q[9]
Gate(29715)	tdg q[1]
Gate(29716)	tdg q[9]
Gate(29717)	 t q[10]
Gate(29718)	cx q[10], q[9]
Gate(29719)	cx q[1], q[10]
Gate(29720)	cx q[9], q[1]
Gate(29721)	 h q[10]
Gate(29722)	 h q[9]
Gate(29723)	 t q[3]
Gate(29724)	 t q[8]
Gate(29725)	 t q[9]
Gate(29726)	cx q[8], q[3]
Gate(29727)	cx q[9], q[8]
Gate(29728)	cx q[3], q[9]
Gate(29729)	tdg q[8]
Gate(29730)	cx q[3], q[8]
Gate(29731)	tdg q[3]
Gate(29732)	tdg q[8]
Gate(29733)	 t q[9]
Gate(29734)	cx q[9], q[8]
Gate(29735)	cx q[3], q[9]
Gate(29736)	cx q[8], q[3]
Gate(29737)	 h q[9]
Gate(29738)	 h q[8]
Gate(29739)	 t q[5]
Gate(29740)	 t q[4]
Gate(29741)	 t q[8]
Gate(29742)	cx q[4], q[5]
Gate(29743)	cx q[8], q[4]
Gate(29744)	cx q[5], q[8]
Gate(29745)	tdg q[4]
Gate(29746)	cx q[5], q[4]
Gate(29747)	tdg q[5]
Gate(29748)	tdg q[4]
Gate(29749)	 t q[8]
Gate(29750)	cx q[8], q[4]
Gate(29751)	cx q[5], q[8]
Gate(29752)	cx q[4], q[5]
Gate(29753)	 h q[8]
Gate(29754)	 h q[9]
Gate(29755)	 t q[3]
Gate(29756)	 t q[8]
Gate(29757)	 t q[9]
Gate(29758)	cx q[8], q[3]
Gate(29759)	cx q[9], q[8]
Gate(29760)	cx q[3], q[9]
Gate(29761)	tdg q[8]
Gate(29762)	cx q[3], q[8]
Gate(29763)	tdg q[3]
Gate(29764)	tdg q[8]
Gate(29765)	 t q[9]
Gate(29766)	cx q[9], q[8]
Gate(29767)	cx q[3], q[9]
Gate(29768)	cx q[8], q[3]
Gate(29769)	 h q[9]
Gate(29770)	 h q[10]
Gate(29771)	 t q[1]
Gate(29772)	 t q[9]
Gate(29773)	 t q[10]
Gate(29774)	cx q[9], q[1]
Gate(29775)	cx q[10], q[9]
Gate(29776)	cx q[1], q[10]
Gate(29777)	tdg q[9]
Gate(29778)	cx q[1], q[9]
Gate(29779)	tdg q[1]
Gate(29780)	tdg q[9]
Gate(29781)	 t q[10]
Gate(29782)	cx q[10], q[9]
Gate(29783)	cx q[1], q[10]
Gate(29784)	cx q[9], q[1]
Gate(29785)	 h q[10]
Gate(29786)	 h q[0]
Gate(29787)	 t q[2]
Gate(29788)	 t q[10]
Gate(29789)	 t q[0]
Gate(29790)	cx q[10], q[2]
Gate(29791)	cx q[0], q[10]
Gate(29792)	cx q[2], q[0]
Gate(29793)	tdg q[10]
Gate(29794)	cx q[2], q[10]
Gate(29795)	tdg q[2]
Gate(29796)	tdg q[10]
Gate(29797)	 t q[0]
Gate(29798)	cx q[0], q[10]
Gate(29799)	cx q[2], q[0]
Gate(29800)	cx q[10], q[2]
Gate(29801)	 h q[0]
Gate(29802)	 h q[10]
Gate(29803)	 t q[1]
Gate(29804)	 t q[9]
Gate(29805)	 t q[10]
Gate(29806)	cx q[9], q[1]
Gate(29807)	cx q[10], q[9]
Gate(29808)	cx q[1], q[10]
Gate(29809)	tdg q[9]
Gate(29810)	cx q[1], q[9]
Gate(29811)	tdg q[1]
Gate(29812)	tdg q[9]
Gate(29813)	 t q[10]
Gate(29814)	cx q[10], q[9]
Gate(29815)	cx q[1], q[10]
Gate(29816)	cx q[9], q[1]
Gate(29817)	 h q[10]
Gate(29818)	 h q[9]
Gate(29819)	 t q[3]
Gate(29820)	 t q[8]
Gate(29821)	 t q[9]
Gate(29822)	cx q[8], q[3]
Gate(29823)	cx q[9], q[8]
Gate(29824)	cx q[3], q[9]
Gate(29825)	tdg q[8]
Gate(29826)	cx q[3], q[8]
Gate(29827)	tdg q[3]
Gate(29828)	tdg q[8]
Gate(29829)	 t q[9]
Gate(29830)	cx q[9], q[8]
Gate(29831)	cx q[3], q[9]
Gate(29832)	cx q[8], q[3]
Gate(29833)	 h q[9]
Gate(29834)	 h q[8]
Gate(29835)	 t q[5]
Gate(29836)	 t q[4]
Gate(29837)	 t q[8]
Gate(29838)	cx q[4], q[5]
Gate(29839)	cx q[8], q[4]
Gate(29840)	cx q[5], q[8]
Gate(29841)	tdg q[4]
Gate(29842)	cx q[5], q[4]
Gate(29843)	tdg q[5]
Gate(29844)	tdg q[4]
Gate(29845)	 t q[8]
Gate(29846)	cx q[8], q[4]
Gate(29847)	cx q[5], q[8]
Gate(29848)	cx q[4], q[5]
Gate(29849)	 h q[8]
Gate(29850)	 h q[9]
Gate(29851)	 t q[3]
Gate(29852)	 t q[8]
Gate(29853)	 t q[9]
Gate(29854)	cx q[8], q[3]
Gate(29855)	cx q[9], q[8]
Gate(29856)	cx q[3], q[9]
Gate(29857)	tdg q[8]
Gate(29858)	cx q[3], q[8]
Gate(29859)	tdg q[3]
Gate(29860)	tdg q[8]
Gate(29861)	 t q[9]
Gate(29862)	cx q[9], q[8]
Gate(29863)	cx q[3], q[9]
Gate(29864)	cx q[8], q[3]
Gate(29865)	 h q[9]
Gate(29866)	 h q[10]
Gate(29867)	 t q[1]
Gate(29868)	 t q[9]
Gate(29869)	 t q[10]
Gate(29870)	cx q[9], q[1]
Gate(29871)	cx q[10], q[9]
Gate(29872)	cx q[1], q[10]
Gate(29873)	tdg q[9]
Gate(29874)	cx q[1], q[9]
Gate(29875)	tdg q[1]
Gate(29876)	tdg q[9]
Gate(29877)	 t q[10]
Gate(29878)	cx q[10], q[9]
Gate(29879)	cx q[1], q[10]
Gate(29880)	cx q[9], q[1]
Gate(29881)	 h q[10]
Gate(29882)	 h q[2]
Gate(29883)	 t q[6]
Gate(29884)	 t q[10]
Gate(29885)	 t q[2]
Gate(29886)	cx q[10], q[6]
Gate(29887)	cx q[2], q[10]
Gate(29888)	cx q[6], q[2]
Gate(29889)	tdg q[10]
Gate(29890)	cx q[6], q[10]
Gate(29891)	tdg q[6]
Gate(29892)	tdg q[10]
Gate(29893)	 t q[2]
Gate(29894)	cx q[2], q[10]
Gate(29895)	cx q[6], q[2]
Gate(29896)	cx q[10], q[6]
Gate(29897)	 h q[2]
Gate(29898)	 h q[10]
Gate(29899)	 t q[9]
Gate(29900)	 t q[7]
Gate(29901)	 t q[10]
Gate(29902)	cx q[7], q[9]
Gate(29903)	cx q[10], q[7]
Gate(29904)	cx q[9], q[10]
Gate(29905)	tdg q[7]
Gate(29906)	cx q[9], q[7]
Gate(29907)	tdg q[9]
Gate(29908)	tdg q[7]
Gate(29909)	 t q[10]
Gate(29910)	cx q[10], q[7]
Gate(29911)	cx q[9], q[10]
Gate(29912)	cx q[7], q[9]
Gate(29913)	 h q[10]
Gate(29914)	 h q[2]
Gate(29915)	 t q[6]
Gate(29916)	 t q[10]
Gate(29917)	 t q[2]
Gate(29918)	cx q[10], q[6]
Gate(29919)	cx q[2], q[10]
Gate(29920)	cx q[6], q[2]
Gate(29921)	tdg q[10]
Gate(29922)	cx q[6], q[10]
Gate(29923)	tdg q[6]
Gate(29924)	tdg q[10]
Gate(29925)	 t q[2]
Gate(29926)	cx q[2], q[10]
Gate(29927)	cx q[6], q[2]
Gate(29928)	cx q[10], q[6]
Gate(29929)	 h q[2]
Gate(29930)	 h q[10]
Gate(29931)	 t q[9]
Gate(29932)	 t q[7]
Gate(29933)	 t q[10]
Gate(29934)	cx q[7], q[9]
Gate(29935)	cx q[10], q[7]
Gate(29936)	cx q[9], q[10]
Gate(29937)	tdg q[7]
Gate(29938)	cx q[9], q[7]
Gate(29939)	tdg q[9]
Gate(29940)	tdg q[7]
Gate(29941)	 t q[10]
Gate(29942)	cx q[10], q[7]
Gate(29943)	cx q[9], q[10]
Gate(29944)	cx q[7], q[9]
Gate(29945)	 h q[10]
Gate(29946)	 h q[0]
Gate(29947)	 t q[2]
Gate(29948)	 t q[10]
Gate(29949)	 t q[0]
Gate(29950)	cx q[10], q[2]
Gate(29951)	cx q[0], q[10]
Gate(29952)	cx q[2], q[0]
Gate(29953)	tdg q[10]
Gate(29954)	cx q[2], q[10]
Gate(29955)	tdg q[2]
Gate(29956)	tdg q[10]
Gate(29957)	 t q[0]
Gate(29958)	cx q[0], q[10]
Gate(29959)	cx q[2], q[0]
Gate(29960)	cx q[10], q[2]
Gate(29961)	 h q[0]
Gate(29962)	 h q[10]
Gate(29963)	 t q[1]
Gate(29964)	 t q[9]
Gate(29965)	 t q[10]
Gate(29966)	cx q[9], q[1]
Gate(29967)	cx q[10], q[9]
Gate(29968)	cx q[1], q[10]
Gate(29969)	tdg q[9]
Gate(29970)	cx q[1], q[9]
Gate(29971)	tdg q[1]
Gate(29972)	tdg q[9]
Gate(29973)	 t q[10]
Gate(29974)	cx q[10], q[9]
Gate(29975)	cx q[1], q[10]
Gate(29976)	cx q[9], q[1]
Gate(29977)	 h q[10]
Gate(29978)	 h q[9]
Gate(29979)	 t q[3]
Gate(29980)	 t q[8]
Gate(29981)	 t q[9]
Gate(29982)	cx q[8], q[3]
Gate(29983)	cx q[9], q[8]
Gate(29984)	cx q[3], q[9]
Gate(29985)	tdg q[8]
Gate(29986)	cx q[3], q[8]
Gate(29987)	tdg q[3]
Gate(29988)	tdg q[8]
Gate(29989)	 t q[9]
Gate(29990)	cx q[9], q[8]
Gate(29991)	cx q[3], q[9]
Gate(29992)	cx q[8], q[3]
Gate(29993)	 h q[9]
Gate(29994)	 h q[8]
Gate(29995)	 t q[5]
Gate(29996)	 t q[4]
Gate(29997)	 t q[8]
Gate(29998)	cx q[4], q[5]
Gate(29999)	cx q[8], q[4]
Gate(30000)	cx q[5], q[8]
Gate(30001)	tdg q[4]
Gate(30002)	cx q[5], q[4]
Gate(30003)	tdg q[5]
Gate(30004)	tdg q[4]
Gate(30005)	 t q[8]
Gate(30006)	cx q[8], q[4]
Gate(30007)	cx q[5], q[8]
Gate(30008)	cx q[4], q[5]
Gate(30009)	 h q[8]
Gate(30010)	 h q[9]
Gate(30011)	 t q[3]
Gate(30012)	 t q[8]
Gate(30013)	 t q[9]
Gate(30014)	cx q[8], q[3]
Gate(30015)	cx q[9], q[8]
Gate(30016)	cx q[3], q[9]
Gate(30017)	tdg q[8]
Gate(30018)	cx q[3], q[8]
Gate(30019)	tdg q[3]
Gate(30020)	tdg q[8]
Gate(30021)	 t q[9]
Gate(30022)	cx q[9], q[8]
Gate(30023)	cx q[3], q[9]
Gate(30024)	cx q[8], q[3]
Gate(30025)	 h q[9]
Gate(30026)	 h q[10]
Gate(30027)	 t q[1]
Gate(30028)	 t q[9]
Gate(30029)	 t q[10]
Gate(30030)	cx q[9], q[1]
Gate(30031)	cx q[10], q[9]
Gate(30032)	cx q[1], q[10]
Gate(30033)	tdg q[9]
Gate(30034)	cx q[1], q[9]
Gate(30035)	tdg q[1]
Gate(30036)	tdg q[9]
Gate(30037)	 t q[10]
Gate(30038)	cx q[10], q[9]
Gate(30039)	cx q[1], q[10]
Gate(30040)	cx q[9], q[1]
Gate(30041)	 h q[10]
Gate(30042)	 h q[0]
Gate(30043)	 t q[2]
Gate(30044)	 t q[10]
Gate(30045)	 t q[0]
Gate(30046)	cx q[10], q[2]
Gate(30047)	cx q[0], q[10]
Gate(30048)	cx q[2], q[0]
Gate(30049)	tdg q[10]
Gate(30050)	cx q[2], q[10]
Gate(30051)	tdg q[2]
Gate(30052)	tdg q[10]
Gate(30053)	 t q[0]
Gate(30054)	cx q[0], q[10]
Gate(30055)	cx q[2], q[0]
Gate(30056)	cx q[10], q[2]
Gate(30057)	 h q[0]
Gate(30058)	 h q[10]
Gate(30059)	 t q[1]
Gate(30060)	 t q[9]
Gate(30061)	 t q[10]
Gate(30062)	cx q[9], q[1]
Gate(30063)	cx q[10], q[9]
Gate(30064)	cx q[1], q[10]
Gate(30065)	tdg q[9]
Gate(30066)	cx q[1], q[9]
Gate(30067)	tdg q[1]
Gate(30068)	tdg q[9]
Gate(30069)	 t q[10]
Gate(30070)	cx q[10], q[9]
Gate(30071)	cx q[1], q[10]
Gate(30072)	cx q[9], q[1]
Gate(30073)	 h q[10]
Gate(30074)	 h q[9]
Gate(30075)	 t q[3]
Gate(30076)	 t q[8]
Gate(30077)	 t q[9]
Gate(30078)	cx q[8], q[3]
Gate(30079)	cx q[9], q[8]
Gate(30080)	cx q[3], q[9]
Gate(30081)	tdg q[8]
Gate(30082)	cx q[3], q[8]
Gate(30083)	tdg q[3]
Gate(30084)	tdg q[8]
Gate(30085)	 t q[9]
Gate(30086)	cx q[9], q[8]
Gate(30087)	cx q[3], q[9]
Gate(30088)	cx q[8], q[3]
Gate(30089)	 h q[9]
Gate(30090)	 h q[8]
Gate(30091)	 t q[5]
Gate(30092)	 t q[4]
Gate(30093)	 t q[8]
Gate(30094)	cx q[4], q[5]
Gate(30095)	cx q[8], q[4]
Gate(30096)	cx q[5], q[8]
Gate(30097)	tdg q[4]
Gate(30098)	cx q[5], q[4]
Gate(30099)	tdg q[5]
Gate(30100)	tdg q[4]
Gate(30101)	 t q[8]
Gate(30102)	cx q[8], q[4]
Gate(30103)	cx q[5], q[8]
Gate(30104)	cx q[4], q[5]
Gate(30105)	 h q[8]
Gate(30106)	 h q[9]
Gate(30107)	 t q[3]
Gate(30108)	 t q[8]
Gate(30109)	 t q[9]
Gate(30110)	cx q[8], q[3]
Gate(30111)	cx q[9], q[8]
Gate(30112)	cx q[3], q[9]
Gate(30113)	tdg q[8]
Gate(30114)	cx q[3], q[8]
Gate(30115)	tdg q[3]
Gate(30116)	tdg q[8]
Gate(30117)	 t q[9]
Gate(30118)	cx q[9], q[8]
Gate(30119)	cx q[3], q[9]
Gate(30120)	cx q[8], q[3]
Gate(30121)	 h q[9]
Gate(30122)	 h q[10]
Gate(30123)	 t q[1]
Gate(30124)	 t q[9]
Gate(30125)	 t q[10]
Gate(30126)	cx q[9], q[1]
Gate(30127)	cx q[10], q[9]
Gate(30128)	cx q[1], q[10]
Gate(30129)	tdg q[9]
Gate(30130)	cx q[1], q[9]
Gate(30131)	tdg q[1]
Gate(30132)	tdg q[9]
Gate(30133)	 t q[10]
Gate(30134)	cx q[10], q[9]
Gate(30135)	cx q[1], q[10]
Gate(30136)	cx q[9], q[1]
Gate(30137)	 h q[10]
Gate(30138)	 x q[6]
Gate(30139)	 x q[2]
Gate(30140)	 h q[3]
Gate(30141)	 t q[6]
Gate(30142)	 t q[10]
Gate(30143)	 t q[3]
Gate(30144)	cx q[10], q[6]
Gate(30145)	cx q[3], q[10]
Gate(30146)	cx q[6], q[3]
Gate(30147)	tdg q[10]
Gate(30148)	cx q[6], q[10]
Gate(30149)	tdg q[6]
Gate(30150)	tdg q[10]
Gate(30151)	 t q[3]
Gate(30152)	cx q[3], q[10]
Gate(30153)	cx q[6], q[3]
Gate(30154)	cx q[10], q[6]
Gate(30155)	 h q[3]
Gate(30156)	 h q[10]
Gate(30157)	 t q[7]
Gate(30158)	 t q[5]
Gate(30159)	 t q[10]
Gate(30160)	cx q[5], q[7]
Gate(30161)	cx q[10], q[5]
Gate(30162)	cx q[7], q[10]
Gate(30163)	tdg q[5]
Gate(30164)	cx q[7], q[5]
Gate(30165)	tdg q[7]
Gate(30166)	tdg q[5]
Gate(30167)	 t q[10]
Gate(30168)	cx q[10], q[5]
Gate(30169)	cx q[7], q[10]
Gate(30170)	cx q[5], q[7]
Gate(30171)	 h q[10]
Gate(30172)	 h q[5]
Gate(30173)	 t q[9]
Gate(30174)	 t q[8]
Gate(30175)	 t q[5]
Gate(30176)	cx q[8], q[9]
Gate(30177)	cx q[5], q[8]
Gate(30178)	cx q[9], q[5]
Gate(30179)	tdg q[8]
Gate(30180)	cx q[9], q[8]
Gate(30181)	tdg q[9]
Gate(30182)	tdg q[8]
Gate(30183)	 t q[5]
Gate(30184)	cx q[5], q[8]
Gate(30185)	cx q[9], q[5]
Gate(30186)	cx q[8], q[9]
Gate(30187)	 h q[5]
Gate(30188)	 h q[10]
Gate(30189)	 t q[7]
Gate(30190)	 t q[5]
Gate(30191)	 t q[10]
Gate(30192)	cx q[5], q[7]
Gate(30193)	cx q[10], q[5]
Gate(30194)	cx q[7], q[10]
Gate(30195)	tdg q[5]
Gate(30196)	cx q[7], q[5]
Gate(30197)	tdg q[7]
Gate(30198)	tdg q[5]
Gate(30199)	 t q[10]
Gate(30200)	cx q[10], q[5]
Gate(30201)	cx q[7], q[10]
Gate(30202)	cx q[5], q[7]
Gate(30203)	 h q[10]
Gate(30204)	 h q[3]
Gate(30205)	 t q[6]
Gate(30206)	 t q[10]
Gate(30207)	 t q[3]
Gate(30208)	cx q[10], q[6]
Gate(30209)	cx q[3], q[10]
Gate(30210)	cx q[6], q[3]
Gate(30211)	tdg q[10]
Gate(30212)	cx q[6], q[10]
Gate(30213)	tdg q[6]
Gate(30214)	tdg q[10]
Gate(30215)	 t q[3]
Gate(30216)	cx q[3], q[10]
Gate(30217)	cx q[6], q[3]
Gate(30218)	cx q[10], q[6]
Gate(30219)	 h q[3]
Gate(30220)	 h q[10]
Gate(30221)	 t q[7]
Gate(30222)	 t q[5]
Gate(30223)	 t q[10]
Gate(30224)	cx q[5], q[7]
Gate(30225)	cx q[10], q[5]
Gate(30226)	cx q[7], q[10]
Gate(30227)	tdg q[5]
Gate(30228)	cx q[7], q[5]
Gate(30229)	tdg q[7]
Gate(30230)	tdg q[5]
Gate(30231)	 t q[10]
Gate(30232)	cx q[10], q[5]
Gate(30233)	cx q[7], q[10]
Gate(30234)	cx q[5], q[7]
Gate(30235)	 h q[10]
Gate(30236)	 h q[5]
Gate(30237)	 t q[9]
Gate(30238)	 t q[8]
Gate(30239)	 t q[5]
Gate(30240)	cx q[8], q[9]
Gate(30241)	cx q[5], q[8]
Gate(30242)	cx q[9], q[5]
Gate(30243)	tdg q[8]
Gate(30244)	cx q[9], q[8]
Gate(30245)	tdg q[9]
Gate(30246)	tdg q[8]
Gate(30247)	 t q[5]
Gate(30248)	cx q[5], q[8]
Gate(30249)	cx q[9], q[5]
Gate(30250)	cx q[8], q[9]
Gate(30251)	 h q[5]
Gate(30252)	 h q[10]
Gate(30253)	 t q[7]
Gate(30254)	 t q[5]
Gate(30255)	 t q[10]
Gate(30256)	cx q[5], q[7]
Gate(30257)	cx q[10], q[5]
Gate(30258)	cx q[7], q[10]
Gate(30259)	tdg q[5]
Gate(30260)	cx q[7], q[5]
Gate(30261)	tdg q[7]
Gate(30262)	tdg q[5]
Gate(30263)	 t q[10]
Gate(30264)	cx q[10], q[5]
Gate(30265)	cx q[7], q[10]
Gate(30266)	cx q[5], q[7]
Gate(30267)	 h q[10]
Gate(30268)	 h q[0]
Gate(30269)	 t q[3]
Gate(30270)	 t q[10]
Gate(30271)	 t q[0]
Gate(30272)	cx q[10], q[3]
