
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 h q[8]
Gate(438954)	tdg q[1]
Gate(438955)	 t q[9]
Gate(438956)	cx q[9], q[1]
Gate(438957)	cx q[10], q[9]
Gate(438958)	cx q[1], q[10]
Gate(438959)	 h q[9]
Gate(438960)	 h q[1]
Gate(438961)	 t q[8]
Gate(438962)	 t q[2]
Gate(438963)	 t q[1]
Gate(438964)	cx q[2], q[8]
Gate(438965)	cx q[1], q[2]
Gate(438966)	cx q[8], q[1]
Gate(438967)	tdg q[2]
Gate(438968)	cx q[8], q[2]
Gate(438969)	tdg q[8]
Gate(438970)	tdg q[2]
Gate(438971)	 t q[1]
Gate(438972)	cx q[1], q[2]
Gate(438973)	cx q[8], q[1]
Gate(438974)	cx q[2], q[8]
Gate(438975)	 h q[1]
Gate(438976)	 h q[2]
Gate(438977)	 t q[0]
Gate(438978)	 t q[7]
Gate(438979)	 t q[2]
Gate(438980)	cx q[7], q[0]
Gate(438981)	cx q[2], q[7]
Gate(438982)	cx q[0], q[2]
Gate(438983)	tdg q[7]
Gate(438984)	cx q[0], q[7]
Gate(438985)	tdg q[0]
Gate(438986)	tdg q[7]
Gate(438987)	 t q[2]
Gate(438988)	cx q[2], q[7]
Gate(438989)	cx q[0], q[2]
Gate(438990)	cx q[7], q[0]
Gate(438991)	 h q[2]
Gate(438992)	 h q[1]
Gate(438993)	 t q[8]
Gate(438994)	 t q[2]
Gate(438995)	 t q[1]
Gate(438996)	cx q[2], q[8]
Gate(438997)	cx q[1], q[2]
Gate(438998)	cx q[8], q[1]
Gate(438999)	tdg q[2]
Gate(439000)	cx q[8], q[2]
Gate(439001)	tdg q[8]
Gate(439002)	tdg q[2]
Gate(439003)	 t q[1]
Gate(439004)	cx q[1], q[2]
Gate(439005)	cx q[8], q[1]
Gate(439006)	cx q[2], q[8]
Gate(439007)	 h q[1]
Gate(439008)	 h q[0]
Gate(439009)	 t q[6]
Gate(439010)	 t q[7]
Gate(439011)	 t q[0]
Gate(439012)	cx q[7], q[6]
Gate(439013)	cx q[0], q[7]
Gate(439014)	cx q[6], q[0]
Gate(439015)	tdg q[7]
Gate(439016)	cx q[6], q[7]
Gate(439017)	tdg q[6]
Gate(439018)	tdg q[7]
Gate(439019)	 t q[0]
Gate(439020)	cx q[0], q[7]
Gate(439021)	cx q[6], q[0]
Gate(439022)	cx q[7], q[6]
Gate(439023)	 h q[0]
Gate(439024)	 h q[7]
Gate(439025)	 t q[5]
Gate(439026)	 t q[8]
Gate(439027)	 t q[7]
Gate(439028)	cx q[8], q[5]
Gate(439029)	cx q[7], q[8]
Gate(439030)	cx q[5], q[7]
Gate(439031)	tdg q[8]
Gate(439032)	cx q[5], q[8]
Gate(439033)	tdg q[5]
Gate(439034)	tdg q[8]
Gate(439035)	 t q[7]
Gate(439036)	cx q[7], q[8]
Gate(439037)	cx q[5], q[7]
Gate(439038)	cx q[8], q[5]
Gate(439039)	 h q[7]
Gate(439040)	 h q[8]
Gate(439041)	 t q[4]
Gate(439042)	 t q[9]
Gate(439043)	 t q[8]
Gate(439044)	cx q[9], q[4]
Gate(439045)	cx q[8], q[9]
Gate(439046)	cx q[4], q[8]
Gate(439047)	tdg q[9]
Gate(439048)	cx q[4], q[9]
Gate(439049)	tdg q[4]
Gate(439050)	tdg q[9]
Gate(439051)	 t q[8]
Gate(439052)	cx q[8], q[9]
Gate(439053)	cx q[4], q[8]
Gate(439054)	cx q[9], q[4]
Gate(439055)	 h q[8]
Gate(439056)	 h q[9]
Gate(439057)	 t q[3]
Gate(439058)	 t q[10]
Gate(439059)	 t q[9]
Gate(439060)	cx q[10], q[3]
Gate(439061)	cx q[9], q[10]
Gate(439062)	cx q[3], q[9]
Gate(439063)	tdg q[10]
Gate(439064)	cx q[3], q[10]
Gate(439065)	tdg q[3]
Gate(439066)	tdg q[10]
Gate(439067)	 t q[9]
Gate(439068)	cx q[9], q[10]
Gate(439069)	cx q[3], q[9]
Gate(439070)	cx q[10], q[3]
Gate(439071)	 h q[9]
Gate(439072)	 h q[10]
Gate(439073)	 t q[1]
Gate(439074)	 t q[2]
Gate(439075)	 t q[10]
Gate(439076)	cx q[2], q[1]
Gate(439077)	cx q[10], q[2]
Gate(439078)	cx q[1], q[10]
Gate(439079)	tdg q[2]
Gate(439080)	cx q[1], q[2]
Gate(439081)	tdg q[1]
Gate(439082)	tdg q[2]
Gate(439083)	 t q[10]
Gate(439084)	cx q[10], q[2]
Gate(439085)	cx q[1], q[10]
Gate(439086)	cx q[2], q[1]
Gate(439087)	 h q[10]
Gate(439088)	 h q[9]
Gate(439089)	 t q[3]
Gate(439090)	 t q[10]
Gate(439091)	 t q[9]
Gate(439092)	cx q[10], q[3]
Gate(439093)	cx q[9], q[10]
Gate(439094)	cx q[3], q[9]
Gate(439095)	tdg q[10]
Gate(439096)	cx q[3], q[10]
Gate(439097)	tdg q[3]
Gate(439098)	tdg q[10]
Gate(439099)	 t q[9]
Gate(439100)	cx q[9], q[10]
Gate(439101)	cx q[3], q[9]
Gate(439102)	cx q[10], q[3]
Gate(439103)	 h q[9]
Gate(439104)	 h q[8]
Gate(439105)	 t q[4]
Gate(439106)	 t q[9]
Gate(439107)	 t q[8]
Gate(439108)	cx q[9], q[4]
Gate(439109)	cx q[8], q[9]
Gate(439110)	cx q[4], q[8]
Gate(439111)	tdg q[9]
Gate(439112)	cx q[4], q[9]
Gate(439113)	tdg q[4]
Gate(439114)	tdg q[9]
Gate(439115)	 t q[8]
Gate(439116)	cx q[8], q[9]
Gate(439117)	cx q[4], q[8]
Gate(439118)	cx q[9], q[4]
Gate(439119)	 h q[8]
Gate(439120)	 h q[7]
Gate(439121)	 t q[5]
Gate(439122)	 t q[8]
Gate(439123)	 t q[7]
Gate(439124)	cx q[8], q[5]
Gate(439125)	cx q[7], q[8]
Gate(439126)	cx q[5], q[7]
Gate(439127)	tdg q[8]
Gate(439128)	cx q[5], q[8]
Gate(439129)	tdg q[5]
Gate(439130)	tdg q[8]
Gate(439131)	 t q[7]
Gate(439132)	cx q[7], q[8]
Gate(439133)	cx q[5], q[7]
Gate(439134)	cx q[8], q[5]
Gate(439135)	 h q[7]
Gate(439136)	 h q[0]
Gate(439137)	 t q[6]
Gate(439138)	 t q[7]
Gate(439139)	 t q[0]
Gate(439140)	cx q[7], q[6]
Gate(439141)	cx q[0], q[7]
Gate(439142)	cx q[6], q[0]
Gate(439143)	tdg q[7]
Gate(439144)	cx q[6], q[7]
Gate(439145)	tdg q[6]
Gate(439146)	tdg q[7]
Gate(439147)	 t q[0]
Gate(439148)	cx q[0], q[7]
Gate(439149)	cx q[6], q[0]
Gate(439150)	cx q[7], q[6]
Gate(439151)	 h q[0]
Gate(439152)	 h q[7]
Gate(439153)	 t q[5]
Gate(439154)	 t q[8]
Gate(439155)	 t q[7]
Gate(439156)	cx q[8], q[5]
Gate(439157)	cx q[7], q[8]
Gate(439158)	cx q[5], q[7]
Gate(439159)	tdg q[8]
Gate(439160)	cx q[5], q[8]
Gate(439161)	tdg q[5]
Gate(439162)	tdg q[8]
Gate(439163)	 t q[7]
Gate(439164)	cx q[7], q[8]
Gate(439165)	cx q[5], q[7]
Gate(439166)	cx q[8], q[5]
Gate(439167)	 h q[7]
Gate(439168)	 h q[8]
Gate(439169)	 t q[4]
Gate(439170)	 t q[9]
Gate(439171)	 t q[8]
Gate(439172)	cx q[9], q[4]
Gate(439173)	cx q[8], q[9]
Gate(439174)	cx q[4], q[8]
Gate(439175)	tdg q[9]
Gate(439176)	cx q[4], q[9]
Gate(439177)	tdg q[4]
Gate(439178)	tdg q[9]
Gate(439179)	 t q[8]
Gate(439180)	cx q[8], q[9]
Gate(439181)	cx q[4], q[8]
Gate(439182)	cx q[9], q[4]
Gate(439183)	 h q[8]
Gate(439184)	 h q[9]
Gate(439185)	 t q[3]
Gate(439186)	 t q[10]
Gate(439187)	 t q[9]
Gate(439188)	cx q[10], q[3]
Gate(439189)	cx q[9], q[10]
Gate(439190)	cx q[3], q[9]
Gate(439191)	tdg q[10]
Gate(439192)	cx q[3], q[10]
Gate(439193)	tdg q[3]
Gate(439194)	tdg q[10]
Gate(439195)	 t q[9]
Gate(439196)	cx q[9], q[10]
Gate(439197)	cx q[3], q[9]
Gate(439198)	cx q[10], q[3]
Gate(439199)	 h q[9]
Gate(439200)	 h q[10]
Gate(439201)	 t q[1]
Gate(439202)	 t q[2]
Gate(439203)	 t q[10]
Gate(439204)	cx q[2], q[1]
Gate(439205)	cx q[10], q[2]
Gate(439206)	cx q[1], q[10]
Gate(439207)	tdg q[2]
Gate(439208)	cx q[1], q[2]
Gate(439209)	tdg q[1]
Gate(439210)	tdg q[2]
Gate(439211)	 t q[10]
Gate(439212)	cx q[10], q[2]
Gate(439213)	cx q[1], q[10]
Gate(439214)	cx q[2], q[1]
Gate(439215)	 h q[10]
Gate(439216)	 h q[9]
Gate(439217)	 t q[3]
Gate(439218)	 t q[10]
Gate(439219)	 t q[9]
Gate(439220)	cx q[10], q[3]
Gate(439221)	cx q[9], q[10]
Gate(439222)	cx q[3], q[9]
Gate(439223)	tdg q[10]
Gate(439224)	cx q[3], q[10]
Gate(439225)	tdg q[3]
Gate(439226)	tdg q[10]
Gate(439227)	 t q[9]
Gate(439228)	cx q[9], q[10]
Gate(439229)	cx q[3], q[9]
Gate(439230)	cx q[10], q[3]
Gate(439231)	 h q[9]
Gate(439232)	 h q[8]
Gate(439233)	 t q[4]
Gate(439234)	 t q[9]
Gate(439235)	 t q[8]
Gate(439236)	cx q[9], q[4]
Gate(439237)	cx q[8], q[9]
Gate(439238)	cx q[4], q[8]
Gate(439239)	tdg q[9]
Gate(439240)	cx q[4], q[9]
Gate(439241)	tdg q[4]
Gate(439242)	tdg q[9]
Gate(439243)	 t q[8]
Gate(439244)	cx q[8], q[9]
Gate(439245)	cx q[4], q[8]
Gate(439246)	cx q[9], q[4]
Gate(439247)	 h q[8]
Gate(439248)	 h q[7]
Gate(439249)	 t q[5]
Gate(439250)	 t q[8]
Gate(439251)	 t q[7]
Gate(439252)	cx q[8], q[5]
Gate(439253)	cx q[7], q[8]
Gate(439254)	cx q[5], q[7]
Gate(439255)	tdg q[8]
Gate(439256)	cx q[5], q[8]
Gate(439257)	tdg q[5]
Gate(439258)	tdg q[8]
Gate(439259)	 t q[7]
Gate(439260)	cx q[7], q[8]
Gate(439261)	cx q[5], q[7]
Gate(439262)	cx q[8], q[5]
Gate(439263)	 h q[7]
Gate(439264)	 h q[9]
Gate(439265)	 t q[10]
Gate(439266)	 t q[1]
Gate(439267)	 t q[9]
Gate(439268)	cx q[1], q[10]
Gate(439269)	cx q[9], q[1]
Gate(439270)	cx q[10], q[9]
Gate(439271)	tdg q[1]
Gate(439272)	cx q[10], q[1]
Gate(439273)	tdg q[10]
Gate(439274)	tdg q[1]
Gate(439275)	 t q[9]
Gate(439276)	cx q[9], q[1]
Gate(439277)	cx q[10], q[9]
Gate(439278)	cx q[1], q[10]
Gate(439279)	 h q[9]
Gate(439280)	 h q[1]
Gate(439281)	 t q[8]
Gate(439282)	 t q[2]
Gate(439283)	 t q[1]
Gate(439284)	cx q[2], q[8]
Gate(439285)	cx q[1], q[2]
Gate(439286)	cx q[8], q[1]
Gate(439287)	tdg q[2]
Gate(439288)	cx q[8], q[2]
Gate(439289)	tdg q[8]
Gate(439290)	tdg q[2]
Gate(439291)	 t q[1]
Gate(439292)	cx q[1], q[2]
Gate(439293)	cx q[8], q[1]
Gate(439294)	cx q[2], q[8]
Gate(439295)	 h q[1]
Gate(439296)	 h q[2]
Gate(439297)	 t q[0]
Gate(439298)	 t q[7]
Gate(439299)	 t q[2]
Gate(439300)	cx q[7], q[0]
Gate(439301)	cx q[2], q[7]
Gate(439302)	cx q[0], q[2]
Gate(439303)	tdg q[7]
Gate(439304)	cx q[0], q[7]
Gate(439305)	tdg q[0]
Gate(439306)	tdg q[7]
Gate(439307)	 t q[2]
Gate(439308)	cx q[2], q[7]
Gate(439309)	cx q[0], q[2]
Gate(439310)	cx q[7], q[0]
Gate(439311)	 h q[2]
Gate(439312)	 h q[1]
Gate(439313)	 t q[8]
Gate(439314)	 t q[2]
Gate(439315)	 t q[1]
Gate(439316)	cx q[2], q[8]
Gate(439317)	cx q[1], q[2]
Gate(439318)	cx q[8], q[1]
Gate(439319)	tdg q[2]
Gate(439320)	cx q[8], q[2]
Gate(439321)	tdg q[8]
Gate(439322)	tdg q[2]
Gate(439323)	 t q[1]
Gate(439324)	cx q[1], q[2]
Gate(439325)	cx q[8], q[1]
Gate(439326)	cx q[2], q[8]
Gate(439327)	 h q[1]
Gate(439328)	 h q[9]
Gate(439329)	 t q[10]
Gate(439330)	 t q[1]
Gate(439331)	 t q[9]
Gate(439332)	cx q[1], q[10]
Gate(439333)	cx q[9], q[1]
Gate(439334)	cx q[10], q[9]
Gate(439335)	tdg q[1]
Gate(439336)	cx q[10], q[1]
Gate(439337)	tdg q[10]
Gate(439338)	tdg q[1]
Gate(439339)	 t q[9]
Gate(439340)	cx q[9], q[1]
Gate(439341)	cx q[10], q[9]
Gate(439342)	cx q[1], q[10]
Gate(439343)	 h q[9]
Gate(439344)	 h q[1]
Gate(439345)	 t q[8]
Gate(439346)	 t q[2]
Gate(439347)	 t q[1]
Gate(439348)	cx q[2], q[8]
Gate(439349)	cx q[1], q[2]
Gate(439350)	cx q[8], q[1]
Gate(439351)	tdg q[2]
Gate(439352)	cx q[8], q[2]
Gate(439353)	tdg q[8]
Gate(439354)	tdg q[2]
Gate(439355)	 t q[1]
Gate(439356)	cx q[1], q[2]
Gate(439357)	cx q[8], q[1]
Gate(439358)	cx q[2], q[8]
Gate(439359)	 h q[1]
Gate(439360)	 h q[2]
Gate(439361)	 t q[0]
Gate(439362)	 t q[7]
Gate(439363)	 t q[2]
Gate(439364)	cx q[7], q[0]
Gate(439365)	cx q[2], q[7]
Gate(439366)	cx q[0], q[2]
Gate(439367)	tdg q[7]
Gate(439368)	cx q[0], q[7]
Gate(439369)	tdg q[0]
Gate(439370)	tdg q[7]
Gate(439371)	 t q[2]
Gate(439372)	cx q[2], q[7]
Gate(439373)	cx q[0], q[2]
Gate(439374)	cx q[7], q[0]
Gate(439375)	 h q[2]
Gate(439376)	 h q[1]
Gate(439377)	 t q[8]
Gate(439378)	 t q[2]
Gate(439379)	 t q[1]
Gate(439380)	cx q[2], q[8]
Gate(439381)	cx q[1], q[2]
Gate(439382)	cx q[8], q[1]
Gate(439383)	tdg q[2]
Gate(439384)	cx q[8], q[2]
Gate(439385)	tdg q[8]
Gate(439386)	tdg q[2]
Gate(439387)	 t q[1]
Gate(439388)	cx q[1], q[2]
Gate(439389)	cx q[8], q[1]
Gate(439390)	cx q[2], q[8]
Gate(439391)	 h q[1]
Gate(439392)	 h q[7]
Gate(439393)	 t q[2]
Gate(439394)	 t q[8]
Gate(439395)	 t q[7]
Gate(439396)	cx q[8], q[2]
Gate(439397)	cx q[7], q[8]
Gate(439398)	cx q[2], q[7]
Gate(439399)	tdg q[8]
Gate(439400)	cx q[2], q[8]
Gate(439401)	tdg q[2]
Gate(439402)	tdg q[8]
Gate(439403)	 t q[7]
Gate(439404)	cx q[7], q[8]
Gate(439405)	cx q[2], q[7]
Gate(439406)	cx q[8], q[2]
Gate(439407)	 h q[7]
Gate(439408)	 h q[6]
Gate(439409)	 t q[2]
Gate(439410)	 t q[8]
Gate(439411)	 t q[6]
Gate(439412)	cx q[8], q[2]
Gate(439413)	cx q[6], q[8]
Gate(439414)	cx q[2], q[6]
Gate(439415)	tdg q[8]
Gate(439416)	cx q[2], q[8]
Gate(439417)	tdg q[2]
Gate(439418)	tdg q[8]
Gate(439419)	 t q[6]
Gate(439420)	cx q[6], q[8]
Gate(439421)	cx q[2], q[6]
Gate(439422)	cx q[8], q[2]
Gate(439423)	 h q[6]
Gate(439424)	 h q[5]
Gate(439425)	 t q[2]
Gate(439426)	 t q[8]
Gate(439427)	 t q[5]
Gate(439428)	cx q[8], q[2]
Gate(439429)	cx q[5], q[8]
Gate(439430)	cx q[2], q[5]
Gate(439431)	tdg q[8]
Gate(439432)	cx q[2], q[8]
Gate(439433)	tdg q[2]
Gate(439434)	tdg q[8]
Gate(439435)	 t q[5]
Gate(439436)	cx q[5], q[8]
Gate(439437)	cx q[2], q[5]
Gate(439438)	cx q[8], q[2]
Gate(439439)	 h q[5]
Gate(439440)	 h q[4]
Gate(439441)	 t q[2]
Gate(439442)	 t q[8]
Gate(439443)	 t q[4]
Gate(439444)	cx q[8], q[2]
Gate(439445)	cx q[4], q[8]
Gate(439446)	cx q[2], q[4]
Gate(439447)	tdg q[8]
Gate(439448)	cx q[2], q[8]
Gate(439449)	tdg q[2]
Gate(439450)	tdg q[8]
Gate(439451)	 t q[4]
Gate(439452)	cx q[4], q[8]
Gate(439453)	cx q[2], q[4]
Gate(439454)	cx q[8], q[2]
Gate(439455)	 h q[4]
Gate(439456)	 h q[3]
Gate(439457)	 t q[2]
Gate(439458)	 t q[8]
Gate(439459)	 t q[3]
Gate(439460)	cx q[8], q[2]
Gate(439461)	cx q[3], q[8]
Gate(439462)	cx q[2], q[3]
Gate(439463)	tdg q[8]
Gate(439464)	cx q[2], q[8]
Gate(439465)	tdg q[2]
Gate(439466)	tdg q[8]
Gate(439467)	 t q[3]
Gate(439468)	cx q[3], q[8]
Gate(439469)	cx q[2], q[3]
Gate(439470)	cx q[8], q[2]
Gate(439471)	 h q[3]
Gate(439472)	 h q[8]
Gate(439473)	 t q[0]
Gate(439474)	 t q[10]
Gate(439475)	 t q[8]
Gate(439476)	cx q[10], q[0]
Gate(439477)	cx q[8], q[10]
Gate(439478)	cx q[0], q[8]
Gate(439479)	tdg q[10]
Gate(439480)	cx q[0], q[10]
Gate(439481)	tdg q[0]
Gate(439482)	tdg q[10]
Gate(439483)	 t q[8]
Gate(439484)	cx q[8], q[10]
Gate(439485)	cx q[0], q[8]
Gate(439486)	cx q[10], q[0]
Gate(439487)	 h q[8]
Gate(439488)	 h q[2]
Gate(439489)	 t q[0]
Gate(439490)	 t q[10]
Gate(439491)	 t q[2]
Gate(439492)	cx q[10], q[0]
Gate(439493)	cx q[2], q[10]
Gate(439494)	cx q[0], q[2]
Gate(439495)	tdg q[10]
Gate(439496)	cx q[0], q[10]
Gate(439497)	tdg q[0]
Gate(439498)	tdg q[10]
Gate(439499)	 t q[2]
Gate(439500)	cx q[2], q[10]
Gate(439501)	cx q[0], q[2]
Gate(439502)	cx q[10], q[0]
Gate(439503)	 h q[2]
Gate(439504)	 h q[1]
Gate(439505)	 t q[0]
Gate(439506)	 t q[10]
Gate(439507)	 t q[1]
Gate(439508)	cx q[10], q[0]
Gate(439509)	cx q[1], q[10]
Gate(439510)	cx q[0], q[1]
Gate(439511)	tdg q[10]
Gate(439512)	cx q[0], q[10]
Gate(439513)	tdg q[0]
Gate(439514)	tdg q[10]
Gate(439515)	 t q[1]
Gate(439516)	cx q[1], q[10]
Gate(439517)	cx q[0], q[1]
Gate(439518)	cx q[10], q[0]
Gate(439519)	 h q[1]
Gate(439520)	 h q[8]
Gate(439521)	 t q[0]
Gate(439522)	 t q[9]
Gate(439523)	 t q[8]
Gate(439524)	cx q[9], q[0]
Gate(439525)	cx q[8], q[9]
Gate(439526)	cx q[0], q[8]
Gate(439527)	tdg q[9]
Gate(439528)	cx q[0], q[9]
Gate(439529)	tdg q[0]
Gate(439530)	tdg q[9]
Gate(439531)	 t q[8]
Gate(439532)	cx q[8], q[9]
Gate(439533)	cx q[0], q[8]
Gate(439534)	cx q[9], q[0]
Gate(439535)	 h q[8]
Gate(439536)	 h q[2]
Gate(439537)	 t q[0]
Gate(439538)	 t q[9]
Gate(439539)	 t q[2]
Gate(439540)	cx q[9], q[0]
Gate(439541)	cx q[2], q[9]
Gate(439542)	cx q[0], q[2]
Gate(439543)	tdg q[9]
Gate(439544)	cx q[0], q[9]
Gate(439545)	tdg q[0]
Gate(439546)	tdg q[9]
Gate(439547)	 t q[2]
Gate(439548)	cx q[2], q[9]
Gate(439549)	cx q[0], q[2]
Gate(439550)	cx q[9], q[0]
Gate(439551)	 h q[2]
Gate(439552)	 h q[1]
Gate(439553)	 t q[0]
Gate(439554)	 t q[9]
Gate(439555)	 t q[1]
Gate(439556)	cx q[9], q[0]
Gate(439557)	cx q[1], q[9]
Gate(439558)	cx q[0], q[1]
Gate(439559)	tdg q[9]
Gate(439560)	cx q[0], q[9]
Gate(439561)	tdg q[0]
Gate(439562)	tdg q[9]
Gate(439563)	 t q[1]
Gate(439564)	cx q[1], q[9]
Gate(439565)	cx q[0], q[1]
Gate(439566)	cx q[9], q[0]
Gate(439567)	 h q[1]
Gate(439568)	 h q[8]
Gate(439569)	 t q[1]
Gate(439570)	 t q[10]
Gate(439571)	 t q[8]
Gate(439572)	cx q[10], q[1]
Gate(439573)	cx q[8], q[10]
Gate(439574)	cx q[1], q[8]
Gate(439575)	tdg q[10]
Gate(439576)	cx q[1], q[10]
Gate(439577)	tdg q[1]
Gate(439578)	tdg q[10]
Gate(439579)	 t q[8]
Gate(439580)	cx q[8], q[10]
Gate(439581)	cx q[1], q[8]
Gate(439582)	cx q[10], q[1]
Gate(439583)	 h q[8]
Gate(439584)	 h q[2]
Gate(439585)	 t q[1]
Gate(439586)	 t q[10]
Gate(439587)	 t q[2]
Gate(439588)	cx q[10], q[1]
Gate(439589)	cx q[2], q[10]
Gate(439590)	cx q[1], q[2]
Gate(439591)	tdg q[10]
Gate(439592)	cx q[1], q[10]
Gate(439593)	tdg q[1]
Gate(439594)	tdg q[10]
Gate(439595)	 t q[2]
Gate(439596)	cx q[2], q[10]
Gate(439597)	cx q[1], q[2]
Gate(439598)	cx q[10], q[1]
Gate(439599)	 h q[2]
Gate(439600)	 h q[8]
Gate(439601)	 t q[1]
Gate(439602)	 t q[9]
Gate(439603)	 t q[8]
Gate(439604)	cx q[9], q[1]
Gate(439605)	cx q[8], q[9]
Gate(439606)	cx q[1], q[8]
Gate(439607)	tdg q[9]
Gate(439608)	cx q[1], q[9]
Gate(439609)	tdg q[1]
Gate(439610)	tdg q[9]
Gate(439611)	 t q[8]
Gate(439612)	cx q[8], q[9]
Gate(439613)	cx q[1], q[8]
Gate(439614)	cx q[9], q[1]
Gate(439615)	 h q[8]
Gate(439616)	 h q[2]
Gate(439617)	 t q[1]
Gate(439618)	 t q[9]
Gate(439619)	 t q[2]
Gate(439620)	cx q[9], q[1]
Gate(439621)	cx q[2], q[9]
Gate(439622)	cx q[1], q[2]
Gate(439623)	tdg q[9]
Gate(439624)	cx q[1], q[9]
Gate(439625)	tdg q[1]
Gate(439626)	tdg q[9]
Gate(439627)	 t q[2]
Gate(439628)	cx q[2], q[9]
Gate(439629)	cx q[1], q[2]
Gate(439630)	cx q[9], q[1]
Gate(439631)	 h q[2]
Gate(439632)	 h q[8]
Gate(439633)	 t q[1]
Gate(439634)	 t q[0]
Gate(439635)	 t q[8]
Gate(439636)	cx q[0], q[1]
Gate(439637)	cx q[8], q[0]
Gate(439638)	cx q[1], q[8]
Gate(439639)	tdg q[0]
Gate(439640)	cx q[1], q[0]
Gate(439641)	tdg q[1]
Gate(439642)	tdg q[0]
Gate(439643)	 t q[8]
Gate(439644)	cx q[8], q[0]
Gate(439645)	cx q[1], q[8]
Gate(439646)	cx q[0], q[1]
Gate(439647)	 h q[8]
Gate(439648)	 h q[9]
Gate(439649)	 t q[1]
Gate(439650)	 t q[0]
Gate(439651)	 t q[9]
Gate(439652)	cx q[0], q[1]
Gate(439653)	cx q[9], q[0]
Gate(439654)	cx q[1], q[9]
Gate(439655)	tdg q[0]
Gate(439656)	cx q[1], q[0]
Gate(439657)	tdg q[1]
Gate(439658)	tdg q[0]
Gate(439659)	 t q[9]
Gate(439660)	cx q[9], q[0]
Gate(439661)	cx q[1], q[9]
Gate(439662)	cx q[0], q[1]
Gate(439663)	 h q[9]
Gate(439664)	 h q[10]
Gate(439665)	 t q[1]
Gate(439666)	 t q[0]
Gate(439667)	 t q[10]
Gate(439668)	cx q[0], q[1]
Gate(439669)	cx q[10], q[0]
Gate(439670)	cx q[1], q[10]
Gate(439671)	tdg q[0]
Gate(439672)	cx q[1], q[0]
Gate(439673)	tdg q[1]
Gate(439674)	tdg q[0]
Gate(439675)	 t q[10]
Gate(439676)	cx q[10], q[0]
Gate(439677)	cx q[1], q[10]
Gate(439678)	cx q[0], q[1]
Gate(439679)	 h q[10]
Gate(439680)	 h q[2]
Gate(439681)	 t q[1]
Gate(439682)	 t q[0]
Gate(439683)	 t q[2]
Gate(439684)	cx q[0], q[1]
Gate(439685)	cx q[2], q[0]
Gate(439686)	cx q[1], q[2]
Gate(439687)	tdg q[0]
Gate(439688)	cx q[1], q[0]
Gate(439689)	tdg q[1]
Gate(439690)	tdg q[0]
Gate(439691)	 t q[2]
Gate(439692)	cx q[2], q[0]
Gate(439693)	cx q[1], q[2]
Gate(439694)	cx q[0], q[1]
Gate(439695)	 h q[2]
Gate(439696)	 h q[8]
Gate(439697)	 t q[0]
Gate(439698)	 t q[2]
Gate(439699)	 t q[8]
Gate(439700)	cx q[2], q[0]
Gate(439701)	cx q[8], q[2]
Gate(439702)	cx q[0], q[8]
Gate(439703)	tdg q[2]
Gate(439704)	cx q[0], q[2]
Gate(439705)	tdg q[0]
Gate(439706)	tdg q[2]
Gate(439707)	 t q[8]
Gate(439708)	cx q[8], q[2]
Gate(439709)	cx q[0], q[8]
Gate(439710)	cx q[2], q[0]
Gate(439711)	 h q[8]
Gate(439712)	 h q[9]
Gate(439713)	 t q[0]
Gate(439714)	 t q[2]
Gate(439715)	 t q[9]
Gate(439716)	cx q[2], q[0]
Gate(439717)	cx q[9], q[2]
Gate(439718)	cx q[0], q[9]
Gate(439719)	tdg q[2]
Gate(439720)	cx q[0], q[2]
Gate(439721)	tdg q[0]
Gate(439722)	tdg q[2]
Gate(439723)	 t q[9]
Gate(439724)	cx q[9], q[2]
Gate(439725)	cx q[0], q[9]
Gate(439726)	cx q[2], q[0]
Gate(439727)	 h q[9]
Gate(439728)	 h q[10]
Gate(439729)	 t q[0]
Gate(439730)	 t q[2]
Gate(439731)	 t q[10]
Gate(439732)	cx q[2], q[0]
Gate(439733)	cx q[10], q[2]
Gate(439734)	cx q[0], q[10]
Gate(439735)	tdg q[2]
Gate(439736)	cx q[0], q[2]
Gate(439737)	tdg q[0]
Gate(439738)	tdg q[2]
Gate(439739)	 t q[10]
Gate(439740)	cx q[10], q[2]
Gate(439741)	cx q[0], q[10]
Gate(439742)	cx q[2], q[0]
Gate(439743)	 h q[10]
Gate(439744)	 h q[8]
Gate(439745)	 t q[1]
Gate(439746)	 t q[2]
Gate(439747)	 t q[8]
Gate(439748)	cx q[2], q[1]
Gate(439749)	cx q[8], q[2]
Gate(439750)	cx q[1], q[8]
Gate(439751)	tdg q[2]
Gate(439752)	cx q[1], q[2]
Gate(439753)	tdg q[1]
Gate(439754)	tdg q[2]
Gate(439755)	 t q[8]
Gate(439756)	cx q[8], q[2]
Gate(439757)	cx q[1], q[8]
Gate(439758)	cx q[2], q[1]
Gate(439759)	 h q[8]
Gate(439760)	 h q[9]
Gate(439761)	 t q[1]
Gate(439762)	 t q[2]
Gate(439763)	 t q[9]
Gate(439764)	cx q[2], q[1]
Gate(439765)	cx q[9], q[2]
Gate(439766)	cx q[1], q[9]
Gate(439767)	tdg q[2]
Gate(439768)	cx q[1], q[2]
Gate(439769)	tdg q[1]
Gate(439770)	tdg q[2]
Gate(439771)	 t q[9]
Gate(439772)	cx q[9], q[2]
Gate(439773)	cx q[1], q[9]
Gate(439774)	cx q[2], q[1]
Gate(439775)	 h q[9]
Gate(439776)	 h q[10]
